,query1,query2,size,siamese_distance,time
0,NORMAL12,AMD1,"(496, 512)",62.17981719970703,0.20314645767211914
1,NORMAL12,AMD10,"(496, 512)",62.2359733581543,0.2812223434448242
28,NORMAL12,DME8,"(496, 512)",62.24454879760742,0.24997591972351074
2,NORMAL12,AMD11,"(496, 512)",62.246299743652344,0.1719036102294922
17,NORMAL12,DME11,"(496, 512)",62.26123809814453,0.2656257152557373
14,NORMAL12,AMD9,"(496, 512)",62.2651252746582,0.2812223434448242
16,NORMAL12,DME10,"(496, 512)",62.27629089355469,0.17185258865356445
31,NORMAL12,NORMAL10,"(496, 512)",62.28852844238281,0.29684996604919434
39,NORMAL12,NORMAL6,"(496, 512)",62.29123306274414,0.29689598083496094
7,NORMAL12,AMD2,"(496, 512)",62.313018798828125,0.18752527236938477
34,NORMAL12,NORMAL15,"(496, 512)",62.313594818115234,0.2969028949737549
21,NORMAL12,DME15,"(496, 512)",62.32695388793945,0.25000619888305664
29,NORMAL12,DME9,"(496, 512)",62.3283805847168,0.2500004768371582
4,NORMAL12,AMD13,"(496, 512)",62.33352279663086,0.1718740463256836
38,NORMAL12,NORMAL5,"(496, 512)",62.33700942993164,0.2968442440032959
30,NORMAL12,NORMAL1,"(496, 512)",62.34446334838867,0.2969033718109131
13,NORMAL12,AMD8,"(496, 512)",62.34794616699219,0.18749785423278809
8,NORMAL12,AMD3,"(496, 512)",62.35505294799805,0.2031259536743164
36,NORMAL12,NORMAL3,"(496, 512)",62.35721206665039,0.2969033718109131
20,NORMAL12,DME14,"(496, 512)",62.3626708984375,0.2500181198120117
23,NORMAL12,DME3,"(496, 512)",62.36279296875,0.29685401916503906
5,NORMAL12,AMD14,"(496, 512)",62.36317825317383,0.2968740463256836
26,NORMAL12,DME6,"(496, 512)",62.368011474609375,0.2968485355377197
27,NORMAL12,DME7,"(496, 512)",62.401371002197266,0.23439764976501465
15,NORMAL12,DME1,"(496, 512)",62.40331268310547,0.29689621925354004
35,NORMAL12,NORMAL2,"(496, 512)",62.40684509277344,0.2968466281890869
40,NORMAL12,NORMAL7,"(496, 512)",62.41761779785156,0.29685401916503906
33,NORMAL12,NORMAL14,"(496, 512)",62.420257568359375,0.29685449600219727
37,NORMAL12,NORMAL4,"(496, 512)",62.424659729003906,0.2968780994415283
42,NORMAL12,NORMAL9,"(496, 512)",62.42919921875,0.29686951637268066
3,NORMAL12,AMD12,"(496, 512)",62.44131088256836,0.17186594009399414
25,NORMAL12,DME5,"(496, 512)",62.442840576171875,0.2968885898590088
24,NORMAL12,DME4,"(496, 512)",62.44306945800781,0.296889066696167
32,NORMAL12,NORMAL13,"(496, 512)",62.44624710083008,0.2968919277191162
12,NORMAL12,AMD7,"(496, 512)",62.44810485839844,0.2969059944152832
41,NORMAL12,NORMAL8,"(496, 512)",62.45668411254883,0.2969019412994385
18,NORMAL12,DME12,"(496, 512)",62.4652099609375,0.2344050407409668
19,NORMAL12,DME13,"(496, 512)",62.46904754638672,0.24997329711914062
22,NORMAL12,DME2,"(496, 512)",62.499610900878906,0.29686832427978516
6,NORMAL12,AMD15,"(496, 512)",62.5403938293457,0.20310568809509277
11,NORMAL12,AMD6,"(496, 512)",62.547725677490234,0.171844482421875
10,NORMAL12,AMD5,"(496, 512)",62.585289001464844,0.1718769073486328
9,NORMAL12,AMD4,"(496, 512)",62.66889572143555,0.17190122604370117
