,query1,query2,size,siamese_distance
10,NORMAL13,NORMAL15,"(496, 512)",62.44403076171875
2,NORMAL13,DME3,"(496, 512)",62.4442024230957
8,NORMAL13,NORMAL12,"(496, 512)",62.44425582885742
18,NORMAL13,NORMAL9,"(496, 512)",62.44447708129883
3,NORMAL13,DME4,"(496, 512)",62.4447021484375
12,NORMAL13,NORMAL3,"(496, 512)",62.44529724121094
5,NORMAL13,DME6,"(496, 512)",62.445701599121094
0,NORMAL13,DME1,"(496, 512)",62.44645309448242
14,NORMAL13,NORMAL5,"(496, 512)",62.446720123291016
11,NORMAL13,NORMAL2,"(496, 512)",62.44696807861328
15,NORMAL13,NORMAL6,"(496, 512)",62.44697952270508
9,NORMAL13,NORMAL14,"(496, 512)",62.44709014892578
6,NORMAL13,NORMAL1,"(496, 512)",62.44768524169922
16,NORMAL13,NORMAL7,"(496, 512)",62.447975158691406
7,NORMAL13,NORMAL10,"(496, 512)",62.44835662841797
17,NORMAL13,NORMAL8,"(496, 512)",62.44843292236328
13,NORMAL13,NORMAL4,"(496, 512)",62.448673248291016
1,NORMAL13,DME2,"(496, 512)",62.4492073059082
4,NORMAL13,DME5,"(496, 512)",62.45009231567383
