,query1,query2,size,siamese_distance
2,NORMAL2,DME3,"(496, 512)",62.2503662109375
14,NORMAL2,NORMAL5,"(496, 512)",62.251407623291016
1,NORMAL2,DME2,"(496, 512)",62.26203536987305
0,NORMAL2,DME1,"(496, 512)",62.26209259033203
18,NORMAL2,NORMAL9,"(496, 512)",62.302242279052734
7,NORMAL2,NORMAL10,"(496, 512)",62.303199768066406
8,NORMAL2,NORMAL12,"(496, 512)",62.319156646728516
17,NORMAL2,NORMAL8,"(496, 512)",62.32392120361328
5,NORMAL2,DME6,"(496, 512)",62.32711410522461
15,NORMAL2,NORMAL6,"(496, 512)",62.340370178222656
12,NORMAL2,NORMAL3,"(496, 512)",62.34061813354492
3,NORMAL2,DME4,"(496, 512)",62.34304428100586
4,NORMAL2,DME5,"(496, 512)",62.34585189819336
10,NORMAL2,NORMAL14,"(496, 512)",62.349525451660156
9,NORMAL2,NORMAL13,"(496, 512)",62.35356521606445
16,NORMAL2,NORMAL7,"(496, 512)",62.355430603027344
11,NORMAL2,NORMAL15,"(496, 512)",62.359046936035156
13,NORMAL2,NORMAL4,"(496, 512)",62.366207122802734
6,NORMAL2,NORMAL1,"(496, 512)",62.39851760864258
