,query1,query2,size,siamese_distance
10,NORMAL10,NORMAL15,"(496, 512)",62.44546127319336
2,NORMAL10,DME3,"(496, 512)",62.44554901123047
13,NORMAL10,NORMAL4,"(496, 512)",62.44566345214844
17,NORMAL10,NORMAL8,"(496, 512)",62.446048736572266
7,NORMAL10,NORMAL12,"(496, 512)",62.44609832763672
5,NORMAL10,DME6,"(496, 512)",62.446144104003906
18,NORMAL10,NORMAL9,"(496, 512)",62.4462776184082
12,NORMAL10,NORMAL3,"(496, 512)",62.44658279418945
0,NORMAL10,DME1,"(496, 512)",62.44667053222656
16,NORMAL10,NORMAL7,"(496, 512)",62.44721984863281
3,NORMAL10,DME4,"(496, 512)",62.44739532470703
15,NORMAL10,NORMAL6,"(496, 512)",62.447628021240234
14,NORMAL10,NORMAL5,"(496, 512)",62.447662353515625
9,NORMAL10,NORMAL14,"(496, 512)",62.447967529296875
8,NORMAL10,NORMAL13,"(496, 512)",62.44835662841797
1,NORMAL10,DME2,"(496, 512)",62.44880676269531
11,NORMAL10,NORMAL2,"(496, 512)",62.449012756347656
6,NORMAL10,NORMAL1,"(496, 512)",62.44902038574219
4,NORMAL10,DME5,"(496, 512)",62.451087951660156
