,query1,query2,size,siamese_distance
14,NORMAL7,NORMAL4,"(496, 512)",61.8914794921875
10,NORMAL7,NORMAL14,"(496, 512)",61.89439392089844
13,NORMAL7,NORMAL3,"(496, 512)",61.90315628051758
9,NORMAL7,NORMAL13,"(496, 512)",61.90455627441406
16,NORMAL7,NORMAL6,"(496, 512)",61.91415023803711
17,NORMAL7,NORMAL8,"(496, 512)",61.91788864135742
7,NORMAL7,NORMAL10,"(496, 512)",61.927825927734375
12,NORMAL7,NORMAL2,"(496, 512)",61.93471908569336
3,NORMAL7,DME4,"(496, 512)",61.94657516479492
6,NORMAL7,NORMAL1,"(496, 512)",61.955177307128906
11,NORMAL7,NORMAL15,"(496, 512)",61.97136688232422
8,NORMAL7,NORMAL12,"(496, 512)",61.97290802001953
1,NORMAL7,DME2,"(496, 512)",61.97378158569336
18,NORMAL7,NORMAL9,"(496, 512)",61.97807312011719
4,NORMAL7,DME5,"(496, 512)",61.9912223815918
15,NORMAL7,NORMAL5,"(496, 512)",61.99217224121094
5,NORMAL7,DME6,"(496, 512)",62.01252365112305
0,NORMAL7,DME1,"(496, 512)",62.0190544128418
2,NORMAL7,DME3,"(496, 512)",62.060401916503906
