,query1,query2,size,siamese_distance
2,NORMAL9,DME3,"(496, 512)",62.44364929199219
9,NORMAL9,NORMAL13,"(496, 512)",62.44447708129883
0,NORMAL9,DME1,"(496, 512)",62.44572067260742
14,NORMAL9,NORMAL4,"(496, 512)",62.4459342956543
15,NORMAL9,NORMAL5,"(496, 512)",62.446189880371094
7,NORMAL9,NORMAL10,"(496, 512)",62.4462776184082
18,NORMAL9,NORMAL8,"(496, 512)",62.44663619995117
16,NORMAL9,NORMAL6,"(496, 512)",62.44668960571289
3,NORMAL9,DME4,"(496, 512)",62.44693374633789
13,NORMAL9,NORMAL3,"(496, 512)",62.44733810424805
10,NORMAL9,NORMAL14,"(496, 512)",62.44762420654297
1,NORMAL9,DME2,"(496, 512)",62.44772720336914
8,NORMAL9,NORMAL12,"(496, 512)",62.44803237915039
11,NORMAL9,NORMAL15,"(496, 512)",62.448081970214844
5,NORMAL9,DME6,"(496, 512)",62.44926452636719
4,NORMAL9,DME5,"(496, 512)",62.449581146240234
6,NORMAL9,NORMAL1,"(496, 512)",62.4498291015625
12,NORMAL9,NORMAL2,"(496, 512)",62.45068359375
17,NORMAL9,NORMAL7,"(496, 512)",62.451229095458984
