,query1,query2,size,siamese_distance
8,NORMAL5,NORMAL12,"(496, 512)",62.20505905151367
3,NORMAL5,DME4,"(496, 512)",62.20869827270508
18,NORMAL5,NORMAL9,"(496, 512)",62.21222686767578
5,NORMAL5,DME6,"(496, 512)",62.22926712036133
4,NORMAL5,DME5,"(496, 512)",62.2453498840332
6,NORMAL5,NORMAL1,"(496, 512)",62.2491455078125
12,NORMAL5,NORMAL2,"(496, 512)",62.251407623291016
11,NORMAL5,NORMAL15,"(496, 512)",62.26763153076172
17,NORMAL5,NORMAL8,"(496, 512)",62.28147888183594
16,NORMAL5,NORMAL7,"(496, 512)",62.28215026855469
14,NORMAL5,NORMAL4,"(496, 512)",62.287872314453125
9,NORMAL5,NORMAL13,"(496, 512)",62.302146911621094
15,NORMAL5,NORMAL6,"(496, 512)",62.30408477783203
2,NORMAL5,DME3,"(496, 512)",62.31584167480469
10,NORMAL5,NORMAL14,"(496, 512)",62.31601333618164
0,NORMAL5,DME1,"(496, 512)",62.32170486450195
1,NORMAL5,DME2,"(496, 512)",62.32441711425781
13,NORMAL5,NORMAL3,"(496, 512)",62.325130462646484
7,NORMAL5,NORMAL10,"(496, 512)",62.36506271362305
