,query1,query2,size,siamese_distance
4,DME9,DME13,"(496, 512)",63.3699951171875
1,DME9,DME10,"(496, 512)",63.45197296142578
5,DME9,DME14,"(496, 512)",63.58378219604492
7,DME9,DME2,"(496, 512)",63.68201446533203
2,DME9,DME11,"(496, 512)",63.778160095214844
13,DME9,DME8,"(496, 512)",63.80674743652344
0,DME9,DME1,"(496, 512)",64.0005874633789
12,DME9,DME7,"(496, 512)",64.0464859008789
23,DME9,NORMAL5,"(496, 512)",64.09395599365234
6,DME9,DME15,"(496, 512)",64.23084259033203
18,DME9,NORMAL14,"(496, 512)",64.26863098144531
8,DME9,DME3,"(496, 512)",64.28887939453125
3,DME9,DME12,"(496, 512)",64.39495849609375
25,DME9,NORMAL7,"(496, 512)",64.46839141845703
27,DME9,NORMAL9,"(496, 512)",64.48423767089844
22,DME9,NORMAL4,"(496, 512)",64.50019836425781
11,DME9,DME6,"(496, 512)",64.50945281982422
10,DME9,DME5,"(496, 512)",64.52302551269531
17,DME9,NORMAL13,"(496, 512)",64.53134155273438
24,DME9,NORMAL6,"(496, 512)",64.54204559326172
19,DME9,NORMAL15,"(496, 512)",64.55670166015625
21,DME9,NORMAL3,"(496, 512)",64.71526336669922
16,DME9,NORMAL12,"(496, 512)",64.72090911865234
26,DME9,NORMAL8,"(496, 512)",64.7481918334961
15,DME9,NORMAL10,"(496, 512)",64.75772857666016
9,DME9,DME4,"(496, 512)",64.7860336303711
14,DME9,NORMAL1,"(496, 512)",64.82418060302734
20,DME9,NORMAL2,"(496, 512)",64.97280883789062
