,query1,query2,size,siamese_distance,time
26,DME12,NORMAL8,"(496, 512)",63.19525909423828,0.2992982864379883
9,DME12,DME5,"(496, 512)",63.21700668334961,0.29924750328063965
22,DME12,NORMAL4,"(496, 512)",63.22351837158203,0.30166101455688477
5,DME12,DME15,"(496, 512)",63.25326156616211,0.23661088943481445
10,DME12,DME6,"(496, 512)",63.325775146484375,0.2812309265136719
11,DME12,DME7,"(496, 512)",63.39167022705078,0.2522745132446289
15,DME12,NORMAL10,"(496, 512)",63.425498962402344,0.3016998767852783
27,DME12,NORMAL9,"(496, 512)",63.5222053527832,0.30135440826416016
19,DME12,NORMAL15,"(496, 512)",63.567047119140625,0.29686689376831055
0,DME12,DME1,"(496, 512)",63.587894439697266,0.2968738079071045
25,DME12,NORMAL7,"(496, 512)",63.710018157958984,0.296875
12,DME12,DME8,"(496, 512)",63.71099853515625,0.2500011920928955
24,DME12,NORMAL6,"(496, 512)",63.74543762207031,0.29904651641845703
8,DME12,DME4,"(496, 512)",63.779541015625,0.31252241134643555
23,DME12,NORMAL5,"(496, 512)",63.78128433227539,0.2812345027923584
17,DME12,NORMAL13,"(496, 512)",63.84751892089844,0.3146505355834961
16,DME12,NORMAL12,"(496, 512)",63.85404586791992,0.28125
3,DME12,DME13,"(496, 512)",63.92814636230469,0.23682236671447754
18,DME12,NORMAL14,"(496, 512)",63.93243408203125,0.2989928722381592
21,DME12,NORMAL3,"(496, 512)",63.9476203918457,0.2969040870666504
14,DME12,NORMAL1,"(496, 512)",64.02657318115234,0.29685091972351074
20,DME12,NORMAL2,"(496, 512)",64.13607788085938,0.29904913902282715
13,DME12,DME9,"(496, 512)",64.39495849609375,0.2520906925201416
6,DME12,DME2,"(496, 512)",64.39507293701172,0.29688262939453125
4,DME12,DME14,"(496, 512)",64.75411224365234,0.23439717292785645
2,DME12,DME11,"(496, 512)",65.05540466308594,0.24997901916503906
1,DME12,DME10,"(496, 512)",65.06646728515625,0.17403626441955566
7,DME12,DME3,"(496, 512)",65.4635238647461,0.28579139709472656
