,query1,query2,size,siamese_distance
22,NORMAL7,NORMAL3,"(496, 512)",63.37405776977539
12,NORMAL7,DME7,"(496, 512)",63.39248275756836
15,NORMAL7,NORMAL1,"(496, 512)",63.429954528808594
21,NORMAL7,NORMAL2,"(496, 512)",63.50471878051758
9,NORMAL7,DME4,"(496, 512)",63.527976989746094
25,NORMAL7,NORMAL6,"(496, 512)",63.64235305786133
27,NORMAL7,NORMAL9,"(496, 512)",63.65289306640625
20,NORMAL7,NORMAL15,"(496, 512)",63.65359115600586
0,NORMAL7,DME1,"(496, 512)",63.67430877685547
23,NORMAL7,NORMAL4,"(496, 512)",63.67525100708008
6,NORMAL7,DME15,"(496, 512)",63.68064880371094
19,NORMAL7,NORMAL14,"(496, 512)",63.686588287353516
3,NORMAL7,DME12,"(496, 512)",63.710018157958984
10,NORMAL7,DME5,"(496, 512)",63.74236297607422
24,NORMAL7,NORMAL5,"(496, 512)",63.773643493652344
11,NORMAL7,DME6,"(496, 512)",63.78300094604492
16,NORMAL7,NORMAL10,"(496, 512)",63.81064987182617
13,NORMAL7,DME8,"(496, 512)",63.8299560546875
18,NORMAL7,NORMAL13,"(496, 512)",63.8509635925293
26,NORMAL7,NORMAL8,"(496, 512)",63.86958312988281
17,NORMAL7,NORMAL12,"(496, 512)",63.916873931884766
4,NORMAL7,DME13,"(496, 512)",64.03128814697266
14,NORMAL7,DME9,"(496, 512)",64.46839141845703
7,NORMAL7,DME2,"(496, 512)",64.54940032958984
5,NORMAL7,DME14,"(496, 512)",64.8514404296875
1,NORMAL7,DME10,"(496, 512)",65.14591217041016
2,NORMAL7,DME11,"(496, 512)",65.22467803955078
8,NORMAL7,DME3,"(496, 512)",65.54804992675781
