,query1,query2,size,siamese_distance
21,NORMAL1,NORMAL3,"(496, 512)",62.905517578125
16,NORMAL1,NORMAL12,"(496, 512)",63.31639862060547
20,NORMAL1,NORMAL2,"(496, 512)",63.420066833496094
19,NORMAL1,NORMAL15,"(496, 512)",63.42119216918945
25,NORMAL1,NORMAL7,"(496, 512)",63.429954528808594
9,NORMAL1,DME4,"(496, 512)",63.44472122192383
24,NORMAL1,NORMAL6,"(496, 512)",63.54326248168945
12,NORMAL1,DME7,"(496, 512)",63.64561080932617
15,NORMAL1,NORMAL10,"(496, 512)",63.86195755004883
27,NORMAL1,NORMAL9,"(496, 512)",63.982513427734375
10,NORMAL1,DME5,"(496, 512)",64.00111389160156
11,NORMAL1,DME6,"(496, 512)",64.00276184082031
22,NORMAL1,NORMAL4,"(496, 512)",64.02452087402344
3,NORMAL1,DME12,"(496, 512)",64.02657318115234
18,NORMAL1,NORMAL14,"(496, 512)",64.05948638916016
17,NORMAL1,NORMAL13,"(496, 512)",64.07063293457031
6,NORMAL1,DME15,"(496, 512)",64.09171295166016
26,NORMAL1,NORMAL8,"(496, 512)",64.12394714355469
13,NORMAL1,DME8,"(496, 512)",64.14683532714844
0,NORMAL1,DME1,"(496, 512)",64.18061065673828
23,NORMAL1,NORMAL5,"(496, 512)",64.36984252929688
4,NORMAL1,DME13,"(496, 512)",64.42782592773438
14,NORMAL1,DME9,"(496, 512)",64.82418060302734
7,NORMAL1,DME2,"(496, 512)",64.88349151611328
5,NORMAL1,DME14,"(496, 512)",65.23873138427734
1,NORMAL1,DME10,"(496, 512)",65.52202606201172
2,NORMAL1,DME11,"(496, 512)",65.63726043701172
8,NORMAL1,DME3,"(496, 512)",65.72138214111328
