,query1,query2,size,siamese_distance
27,NORMAL13,NORMAL9,"(496, 512)",62.95686721801758
18,NORMAL13,NORMAL14,"(496, 512)",63.24012756347656
6,NORMAL13,DME15,"(496, 512)",63.330204010009766
22,NORMAL13,NORMAL4,"(496, 512)",63.443843841552734
11,NORMAL13,DME6,"(496, 512)",63.53962326049805
10,NORMAL13,DME5,"(496, 512)",63.612247467041016
13,NORMAL13,DME8,"(496, 512)",63.621986389160156
12,NORMAL13,DME7,"(496, 512)",63.64259338378906
0,NORMAL13,DME1,"(496, 512)",63.79154968261719
23,NORMAL13,NORMAL5,"(496, 512)",63.79743194580078
3,NORMAL13,DME12,"(496, 512)",63.84751892089844
25,NORMAL13,NORMAL7,"(496, 512)",63.8509635925293
16,NORMAL13,NORMAL10,"(496, 512)",63.96066665649414
20,NORMAL13,NORMAL2,"(496, 512)",64.00413513183594
21,NORMAL13,NORMAL3,"(496, 512)",64.04251861572266
24,NORMAL13,NORMAL6,"(496, 512)",64.06805419921875
9,NORMAL13,DME4,"(496, 512)",64.0681381225586
15,NORMAL13,NORMAL1,"(496, 512)",64.07063293457031
26,NORMAL13,NORMAL8,"(496, 512)",64.07137298583984
17,NORMAL13,NORMAL12,"(496, 512)",64.0917739868164
19,NORMAL13,NORMAL15,"(496, 512)",64.20024871826172
4,NORMAL13,DME13,"(496, 512)",64.20765686035156
7,NORMAL13,DME2,"(496, 512)",64.51055908203125
14,NORMAL13,DME9,"(496, 512)",64.53134155273438
5,NORMAL13,DME14,"(496, 512)",64.99897766113281
2,NORMAL13,DME11,"(496, 512)",65.15328979492188
1,NORMAL13,DME10,"(496, 512)",65.18466186523438
8,NORMAL13,DME3,"(496, 512)",65.63630676269531
