,query1,query2,size,siamese_distance
6,NORMAL4,DME15,"(496, 512)",63.149078369140625
10,NORMAL4,DME5,"(496, 512)",63.200435638427734
27,NORMAL4,NORMAL9,"(496, 512)",63.21282958984375
11,NORMAL4,DME6,"(496, 512)",63.214080810546875
3,NORMAL4,DME12,"(496, 512)",63.22351837158203
26,NORMAL4,NORMAL8,"(496, 512)",63.38111877441406
18,NORMAL4,NORMAL13,"(496, 512)",63.443843841552734
12,NORMAL4,DME7,"(496, 512)",63.45433807373047
0,NORMAL4,DME1,"(496, 512)",63.539207458496094
16,NORMAL4,NORMAL10,"(496, 512)",63.53932189941406
13,NORMAL4,DME8,"(496, 512)",63.66288375854492
25,NORMAL4,NORMAL7,"(496, 512)",63.67525100708008
19,NORMAL4,NORMAL14,"(496, 512)",63.682579040527344
24,NORMAL4,NORMAL6,"(496, 512)",63.69441604614258
20,NORMAL4,NORMAL15,"(496, 512)",63.73351287841797
23,NORMAL4,NORMAL5,"(496, 512)",63.786590576171875
9,NORMAL4,DME4,"(496, 512)",63.8164176940918
22,NORMAL4,NORMAL3,"(496, 512)",63.85247039794922
17,NORMAL4,NORMAL12,"(496, 512)",63.86035919189453
4,NORMAL4,DME13,"(496, 512)",63.97478485107422
21,NORMAL4,NORMAL2,"(496, 512)",63.98106002807617
15,NORMAL4,NORMAL1,"(496, 512)",64.02452087402344
14,NORMAL4,DME9,"(496, 512)",64.50019836425781
7,NORMAL4,DME2,"(496, 512)",64.50508117675781
5,NORMAL4,DME14,"(496, 512)",64.85467529296875
2,NORMAL4,DME11,"(496, 512)",65.12000274658203
1,NORMAL4,DME10,"(496, 512)",65.21804809570312
8,NORMAL4,DME3,"(496, 512)",65.59646606445312
