,query1,query2,size,siamese_distance
23,DME8,NORMAL5,"(496, 512)",63.129573822021484
0,DME8,DME1,"(496, 512)",63.18683624267578
18,DME8,NORMAL14,"(496, 512)",63.42239761352539
4,DME8,DME13,"(496, 512)",63.46432113647461
6,DME8,DME15,"(496, 512)",63.484580993652344
17,DME8,NORMAL13,"(496, 512)",63.621986389160156
22,DME8,NORMAL4,"(496, 512)",63.66288375854492
12,DME8,DME7,"(496, 512)",63.688621520996094
27,DME8,NORMAL9,"(496, 512)",63.70005798339844
3,DME8,DME12,"(496, 512)",63.71099853515625
11,DME8,DME6,"(496, 512)",63.74943542480469
13,DME8,DME9,"(496, 512)",63.80674743652344
25,DME8,NORMAL7,"(496, 512)",63.8299560546875
10,DME8,DME5,"(496, 512)",63.83021545410156
7,DME8,DME2,"(496, 512)",63.852508544921875
19,DME8,NORMAL15,"(496, 512)",63.95847702026367
24,DME8,NORMAL6,"(496, 512)",63.973609924316406
21,DME8,NORMAL3,"(496, 512)",64.07201385498047
26,DME8,NORMAL8,"(496, 512)",64.10193634033203
9,DME8,DME4,"(496, 512)",64.13145446777344
14,DME8,NORMAL1,"(496, 512)",64.14683532714844
16,DME8,NORMAL12,"(496, 512)",64.16881561279297
15,DME8,NORMAL10,"(496, 512)",64.17936706542969
5,DME8,DME14,"(496, 512)",64.25360107421875
20,DME8,NORMAL2,"(496, 512)",64.39237213134766
1,DME8,DME10,"(496, 512)",64.60499572753906
2,DME8,DME11,"(496, 512)",64.70783233642578
8,DME8,DME3,"(496, 512)",65.12397003173828
