,query1,query2,size,siamese_distance
26,DME5,NORMAL8,"(496, 512)",63.0172119140625
15,DME5,NORMAL10,"(496, 512)",63.08529281616211
22,DME5,NORMAL4,"(496, 512)",63.200435638427734
10,DME5,DME6,"(496, 512)",63.20781707763672
3,DME5,DME12,"(496, 512)",63.21700668334961
27,DME5,NORMAL9,"(496, 512)",63.33951950073242
6,DME5,DME15,"(496, 512)",63.34356689453125
11,DME5,DME7,"(496, 512)",63.44269561767578
24,DME5,NORMAL6,"(496, 512)",63.494483947753906
17,DME5,NORMAL13,"(496, 512)",63.612247467041016
25,DME5,NORMAL7,"(496, 512)",63.74236297607422
19,DME5,NORMAL15,"(496, 512)",63.74412155151367
18,DME5,NORMAL14,"(496, 512)",63.77146530151367
0,DME5,DME1,"(496, 512)",63.787715911865234
21,DME5,NORMAL3,"(496, 512)",63.826663970947266
12,DME5,DME8,"(496, 512)",63.83021545410156
16,DME5,NORMAL12,"(496, 512)",63.94522476196289
23,DME5,NORMAL5,"(496, 512)",63.96452713012695
14,DME5,NORMAL1,"(496, 512)",64.00111389160156
4,DME5,DME13,"(496, 512)",64.04940795898438
9,DME5,DME4,"(496, 512)",64.08513641357422
20,DME5,NORMAL2,"(496, 512)",64.12506866455078
7,DME5,DME2,"(496, 512)",64.46883392333984
13,DME5,DME9,"(496, 512)",64.52302551269531
5,DME5,DME14,"(496, 512)",64.9343490600586
2,DME5,DME11,"(496, 512)",65.11790466308594
1,DME5,DME10,"(496, 512)",65.19145965576172
8,DME5,DME3,"(496, 512)",65.6859359741211
