,query1,query2,size,siamese_distance
9,NORMAL2,DME4,"(496, 512)",63.133235931396484
15,NORMAL2,NORMAL1,"(496, 512)",63.420066833496094
25,NORMAL2,NORMAL7,"(496, 512)",63.50471878051758
21,NORMAL2,NORMAL3,"(496, 512)",63.629600524902344
17,NORMAL2,NORMAL12,"(496, 512)",63.66167068481445
12,NORMAL2,DME7,"(496, 512)",63.79397201538086
20,NORMAL2,NORMAL15,"(496, 512)",63.838138580322266
27,NORMAL2,NORMAL9,"(496, 512)",63.950931549072266
24,NORMAL2,NORMAL6,"(496, 512)",63.976688385009766
22,NORMAL2,NORMAL4,"(496, 512)",63.98106002807617
18,NORMAL2,NORMAL13,"(496, 512)",64.00413513183594
16,NORMAL2,NORMAL10,"(496, 512)",64.0250244140625
6,NORMAL2,DME15,"(496, 512)",64.06480407714844
11,NORMAL2,DME6,"(496, 512)",64.10579681396484
19,NORMAL2,NORMAL14,"(496, 512)",64.11164093017578
10,NORMAL2,DME5,"(496, 512)",64.12506866455078
3,NORMAL2,DME12,"(496, 512)",64.13607788085938
0,NORMAL2,DME1,"(496, 512)",64.22808837890625
26,NORMAL2,NORMAL8,"(496, 512)",64.25524139404297
13,NORMAL2,DME8,"(496, 512)",64.39237213134766
23,NORMAL2,NORMAL5,"(496, 512)",64.49325561523438
4,NORMAL2,DME13,"(496, 512)",64.6153564453125
14,NORMAL2,DME9,"(496, 512)",64.97280883789062
7,NORMAL2,DME2,"(496, 512)",65.11807250976562
5,NORMAL2,DME14,"(496, 512)",65.34674072265625
2,NORMAL2,DME11,"(496, 512)",65.7034683227539
1,NORMAL2,DME10,"(496, 512)",65.7197494506836
8,NORMAL2,DME3,"(496, 512)",65.78620910644531
