,query1,query2,size,siamese_distance
26,NORMAL10,NORMAL8,"(496, 512)",63.06559753417969
10,NORMAL10,DME5,"(496, 512)",63.08529281616211
11,NORMAL10,DME6,"(496, 512)",63.38490676879883
3,NORMAL10,DME12,"(496, 512)",63.425498962402344
24,NORMAL10,NORMAL6,"(496, 512)",63.463134765625
22,NORMAL10,NORMAL4,"(496, 512)",63.53932189941406
12,NORMAL10,DME7,"(496, 512)",63.61387252807617
27,NORMAL10,NORMAL9,"(496, 512)",63.630775451660156
6,NORMAL10,DME15,"(496, 512)",63.712623596191406
16,NORMAL10,NORMAL12,"(496, 512)",63.727439880371094
19,NORMAL10,NORMAL15,"(496, 512)",63.73011779785156
21,NORMAL10,NORMAL3,"(496, 512)",63.73637390136719
25,NORMAL10,NORMAL7,"(496, 512)",63.81064987182617
15,NORMAL10,NORMAL1,"(496, 512)",63.86195755004883
18,NORMAL10,NORMAL14,"(496, 512)",63.895843505859375
17,NORMAL10,NORMAL13,"(496, 512)",63.96066665649414
20,NORMAL10,NORMAL2,"(496, 512)",64.0250244140625
0,NORMAL10,DME1,"(496, 512)",64.11166381835938
13,NORMAL10,DME8,"(496, 512)",64.17936706542969
9,NORMAL10,DME4,"(496, 512)",64.19271087646484
23,NORMAL10,NORMAL5,"(496, 512)",64.28347778320312
4,NORMAL10,DME13,"(496, 512)",64.3424301147461
7,NORMAL10,DME2,"(496, 512)",64.73676300048828
14,NORMAL10,DME9,"(496, 512)",64.75772857666016
5,NORMAL10,DME14,"(496, 512)",65.2021255493164
2,NORMAL10,DME11,"(496, 512)",65.3541259765625
1,NORMAL10,DME10,"(496, 512)",65.49765014648438
8,NORMAL10,DME3,"(496, 512)",65.92478942871094
