,query1,query2,size,siamese_distance
20,DME4,NORMAL2,"(496, 512)",63.133235931396484
14,DME4,NORMAL1,"(496, 512)",63.44472122192383
25,DME4,NORMAL7,"(496, 512)",63.527976989746094
16,DME4,NORMAL12,"(496, 512)",63.54231643676758
19,DME4,NORMAL15,"(496, 512)",63.60334396362305
11,DME4,DME7,"(496, 512)",63.613861083984375
21,DME4,NORMAL3,"(496, 512)",63.62931823730469
3,DME4,DME12,"(496, 512)",63.779541015625
6,DME4,DME15,"(496, 512)",63.78833770751953
22,DME4,NORMAL4,"(496, 512)",63.8164176940918
24,DME4,NORMAL6,"(496, 512)",63.940093994140625
0,DME4,DME1,"(496, 512)",63.960601806640625
10,DME4,DME6,"(496, 512)",63.996429443359375
27,DME4,NORMAL9,"(496, 512)",64.0466537475586
17,DME4,NORMAL13,"(496, 512)",64.0681381225586
9,DME4,DME5,"(496, 512)",64.08513641357422
26,DME4,NORMAL8,"(496, 512)",64.10578918457031
12,DME4,DME8,"(496, 512)",64.13145446777344
18,DME4,NORMAL14,"(496, 512)",64.18733978271484
15,DME4,NORMAL10,"(496, 512)",64.19271087646484
23,DME4,NORMAL5,"(496, 512)",64.29032897949219
4,DME4,DME13,"(496, 512)",64.38610076904297
13,DME4,DME9,"(496, 512)",64.7860336303711
7,DME4,DME2,"(496, 512)",64.94647979736328
5,DME4,DME14,"(496, 512)",65.16173553466797
2,DME4,DME11,"(496, 512)",65.5611801147461
1,DME4,DME10,"(496, 512)",65.58159637451172
8,DME4,DME3,"(496, 512)",65.59907531738281
