,query1,query2,size,siamese_distance
13,DME10,DME9,"(496, 512)",63.45197296142578
1,DME10,DME11,"(496, 512)",63.54560470581055
4,DME10,DME14,"(496, 512)",63.92851638793945
3,DME10,DME13,"(496, 512)",63.96702194213867
6,DME10,DME2,"(496, 512)",64.10881042480469
7,DME10,DME3,"(496, 512)",64.25765991210938
12,DME10,DME8,"(496, 512)",64.60499572753906
0,DME10,DME1,"(496, 512)",64.6954345703125
23,DME10,NORMAL5,"(496, 512)",64.70694732666016
11,DME10,DME7,"(496, 512)",64.7579116821289
18,DME10,NORMAL14,"(496, 512)",64.88895416259766
5,DME10,DME15,"(496, 512)",64.925048828125
2,DME10,DME12,"(496, 512)",65.06646728515625
27,DME10,NORMAL9,"(496, 512)",65.1416015625
25,DME10,NORMAL7,"(496, 512)",65.14591217041016
10,DME10,DME6,"(496, 512)",65.16403198242188
17,DME10,NORMAL13,"(496, 512)",65.18466186523438
9,DME10,DME5,"(496, 512)",65.19145965576172
22,DME10,NORMAL4,"(496, 512)",65.21804809570312
19,DME10,NORMAL15,"(496, 512)",65.2824935913086
24,DME10,NORMAL6,"(496, 512)",65.30304718017578
21,DME10,NORMAL3,"(496, 512)",65.41764831542969
16,DME10,NORMAL12,"(496, 512)",65.44743347167969
26,DME10,NORMAL8,"(496, 512)",65.48681640625
15,DME10,NORMAL10,"(496, 512)",65.49765014648438
14,DME10,NORMAL1,"(496, 512)",65.52202606201172
8,DME10,DME4,"(496, 512)",65.58159637451172
20,DME10,NORMAL2,"(496, 512)",65.7197494506836
