,query1,query2,size,siamese_distance
1,DME11,DME10,"(496, 512)",63.54560470581055
13,DME11,DME9,"(496, 512)",63.778160095214844
4,DME11,DME14,"(496, 512)",63.89754104614258
6,DME11,DME2,"(496, 512)",63.939395904541016
3,DME11,DME13,"(496, 512)",64.1799087524414
7,DME11,DME3,"(496, 512)",64.34680938720703
12,DME11,DME8,"(496, 512)",64.70783233642578
0,DME11,DME1,"(496, 512)",64.78646087646484
11,DME11,DME7,"(496, 512)",64.8211669921875
5,DME11,DME15,"(496, 512)",64.83274841308594
23,DME11,NORMAL5,"(496, 512)",64.92911529541016
10,DME11,DME6,"(496, 512)",65.03369140625
2,DME11,DME12,"(496, 512)",65.05540466308594
9,DME11,DME5,"(496, 512)",65.11790466308594
22,DME11,NORMAL4,"(496, 512)",65.12000274658203
18,DME11,NORMAL14,"(496, 512)",65.12628173828125
27,DME11,NORMAL9,"(496, 512)",65.14998626708984
17,DME11,NORMAL13,"(496, 512)",65.15328979492188
25,DME11,NORMAL7,"(496, 512)",65.22467803955078
24,DME11,NORMAL6,"(496, 512)",65.29741668701172
26,DME11,NORMAL8,"(496, 512)",65.33984375
15,DME11,NORMAL10,"(496, 512)",65.3541259765625
19,DME11,NORMAL15,"(496, 512)",65.36417388916016
21,DME11,NORMAL3,"(496, 512)",65.46220397949219
8,DME11,DME4,"(496, 512)",65.5611801147461
16,DME11,NORMAL12,"(496, 512)",65.59392547607422
14,DME11,NORMAL1,"(496, 512)",65.63726043701172
20,DME11,NORMAL2,"(496, 512)",65.7034683227539
