,query1,query2,size,siamese_distance
8,NORMAL7,DME3,"(496, 512)",61.121822357177734
2,NORMAL7,DME11,"(496, 512)",61.22909164428711
1,NORMAL7,DME10,"(496, 512)",61.2670783996582
7,NORMAL7,DME2,"(496, 512)",61.267086029052734
5,NORMAL7,DME14,"(496, 512)",61.38795471191406
4,NORMAL7,DME13,"(496, 512)",61.44208908081055
23,NORMAL7,NORMAL4,"(496, 512)",61.46750259399414
26,NORMAL7,NORMAL8,"(496, 512)",61.49164581298828
14,NORMAL7,DME9,"(496, 512)",61.530235290527344
17,NORMAL7,NORMAL12,"(496, 512)",61.53227996826172
20,NORMAL7,NORMAL15,"(496, 512)",61.5628662109375
11,NORMAL7,DME6,"(496, 512)",61.564205169677734
16,NORMAL7,NORMAL10,"(496, 512)",61.56571960449219
6,NORMAL7,DME15,"(496, 512)",61.583457946777344
27,NORMAL7,NORMAL9,"(496, 512)",61.5880241394043
13,NORMAL7,DME8,"(496, 512)",61.596946716308594
0,NORMAL7,DME1,"(496, 512)",61.615089416503906
3,NORMAL7,DME12,"(496, 512)",61.617950439453125
12,NORMAL7,DME7,"(496, 512)",61.65148162841797
18,NORMAL7,NORMAL13,"(496, 512)",61.66120147705078
19,NORMAL7,NORMAL14,"(496, 512)",61.66817855834961
24,NORMAL7,NORMAL5,"(496, 512)",61.67108154296875
10,NORMAL7,DME5,"(496, 512)",61.67817687988281
9,NORMAL7,DME4,"(496, 512)",61.73475646972656
25,NORMAL7,NORMAL6,"(496, 512)",61.744117736816406
22,NORMAL7,NORMAL3,"(496, 512)",61.780826568603516
15,NORMAL7,NORMAL1,"(496, 512)",61.80701446533203
21,NORMAL7,NORMAL2,"(496, 512)",61.83271026611328
