,query1,query2,size,siamese_distance
8,NORMAL2,DME3,"(496, 512)",61.112281799316406
2,NORMAL2,DME11,"(496, 512)",61.18449020385742
7,NORMAL2,DME2,"(496, 512)",61.22509765625
1,NORMAL2,DME10,"(496, 512)",61.229454040527344
5,NORMAL2,DME14,"(496, 512)",61.336734771728516
4,NORMAL2,DME13,"(496, 512)",61.42958450317383
3,NORMAL2,DME12,"(496, 512)",61.44025802612305
14,NORMAL2,DME9,"(496, 512)",61.44921112060547
13,NORMAL2,DME8,"(496, 512)",61.477088928222656
22,NORMAL2,NORMAL4,"(496, 512)",61.488075256347656
0,NORMAL2,DME1,"(496, 512)",61.48818588256836
20,NORMAL2,NORMAL15,"(496, 512)",61.49827194213867
26,NORMAL2,NORMAL8,"(496, 512)",61.521846771240234
6,NORMAL2,DME15,"(496, 512)",61.535614013671875
17,NORMAL2,NORMAL12,"(496, 512)",61.539222717285156
11,NORMAL2,DME6,"(496, 512)",61.55287170410156
23,NORMAL2,NORMAL5,"(496, 512)",61.563804626464844
27,NORMAL2,NORMAL9,"(496, 512)",61.5662841796875
10,NORMAL2,DME5,"(496, 512)",61.605316162109375
12,NORMAL2,DME7,"(496, 512)",61.62657928466797
21,NORMAL2,NORMAL3,"(496, 512)",61.6284065246582
19,NORMAL2,NORMAL14,"(496, 512)",61.637142181396484
18,NORMAL2,NORMAL13,"(496, 512)",61.650203704833984
16,NORMAL2,NORMAL10,"(496, 512)",61.655052185058594
15,NORMAL2,NORMAL1,"(496, 512)",61.68820571899414
24,NORMAL2,NORMAL6,"(496, 512)",61.71763610839844
9,NORMAL2,DME4,"(496, 512)",61.72111129760742
25,NORMAL2,NORMAL7,"(496, 512)",61.83271026611328
