,query1,query2,size,siamese_distance
8,NORMAL1,DME3,"(496, 512)",60.85285568237305
2,NORMAL1,DME11,"(496, 512)",60.93730163574219
1,NORMAL1,DME10,"(496, 512)",61.012210845947266
7,NORMAL1,DME2,"(496, 512)",61.07210159301758
5,NORMAL1,DME14,"(496, 512)",61.133853912353516
4,NORMAL1,DME13,"(496, 512)",61.22315979003906
14,NORMAL1,DME9,"(496, 512)",61.277427673339844
22,NORMAL1,NORMAL4,"(496, 512)",61.3731575012207
0,NORMAL1,DME1,"(496, 512)",61.41868209838867
23,NORMAL1,NORMAL5,"(496, 512)",61.42917251586914
6,NORMAL1,DME15,"(496, 512)",61.43789291381836
11,NORMAL1,DME6,"(496, 512)",61.46015548706055
13,NORMAL1,DME8,"(496, 512)",61.46944046020508
27,NORMAL1,NORMAL9,"(496, 512)",61.47090530395508
3,NORMAL1,DME12,"(496, 512)",61.49949264526367
17,NORMAL1,NORMAL13,"(496, 512)",61.50920867919922
26,NORMAL1,NORMAL8,"(496, 512)",61.54157257080078
18,NORMAL1,NORMAL14,"(496, 512)",61.54253005981445
10,NORMAL1,DME5,"(496, 512)",61.58064270019531
15,NORMAL1,NORMAL10,"(496, 512)",61.6093635559082
12,NORMAL1,DME7,"(496, 512)",61.619449615478516
20,NORMAL1,NORMAL2,"(496, 512)",61.68820571899414
9,NORMAL1,DME4,"(496, 512)",61.73229217529297
19,NORMAL1,NORMAL15,"(496, 512)",61.76113510131836
16,NORMAL1,NORMAL12,"(496, 512)",61.78081130981445
25,NORMAL1,NORMAL7,"(496, 512)",61.80701446533203
24,NORMAL1,NORMAL6,"(496, 512)",61.863059997558594
21,NORMAL1,NORMAL3,"(496, 512)",62.01691818237305
