,query1,query2,size,siamese_distance
14,DME14,NORMAL1,"(496, 512)",61.133853912353516
8,DME14,DME4,"(496, 512)",61.1865348815918
21,DME14,NORMAL3,"(496, 512)",61.19290542602539
19,DME14,NORMAL15,"(496, 512)",61.20842361450195
16,DME14,NORMAL12,"(496, 512)",61.233978271484375
24,DME14,NORMAL6,"(496, 512)",61.30546951293945
26,DME14,NORMAL8,"(496, 512)",61.311527252197266
18,DME14,NORMAL14,"(496, 512)",61.32234191894531
20,DME14,NORMAL2,"(496, 512)",61.336734771728516
15,DME14,NORMAL10,"(496, 512)",61.3454475402832
10,DME14,DME6,"(496, 512)",61.353240966796875
25,DME14,NORMAL7,"(496, 512)",61.38795471191406
23,DME14,NORMAL5,"(496, 512)",61.423030853271484
22,DME14,NORMAL4,"(496, 512)",61.428489685058594
17,DME14,NORMAL13,"(496, 512)",61.43846893310547
27,DME14,NORMAL9,"(496, 512)",61.446678161621094
11,DME14,DME7,"(496, 512)",61.48174285888672
3,DME14,DME12,"(496, 512)",61.49266052246094
12,DME14,DME8,"(496, 512)",61.505653381347656
9,DME14,DME5,"(496, 512)",61.50809097290039
0,DME14,DME1,"(496, 512)",61.533565521240234
4,DME14,DME13,"(496, 512)",61.55538558959961
5,DME14,DME15,"(496, 512)",61.56779479980469
7,DME14,DME3,"(496, 512)",61.607479095458984
1,DME14,DME10,"(496, 512)",61.622379302978516
2,DME14,DME11,"(496, 512)",61.696372985839844
6,DME14,DME2,"(496, 512)",61.71377182006836
13,DME14,DME9,"(496, 512)",61.71595001220703
