,query1,query2,size,siamese_distance
8,NORMAL15,DME3,"(496, 512)",60.96179962158203
2,NORMAL15,DME11,"(496, 512)",60.987876892089844
1,NORMAL15,DME10,"(496, 512)",61.088661193847656
7,NORMAL15,DME2,"(496, 512)",61.09539794921875
5,NORMAL15,DME14,"(496, 512)",61.20842361450195
27,NORMAL15,NORMAL9,"(496, 512)",61.261844635009766
19,NORMAL15,NORMAL14,"(496, 512)",61.271324157714844
18,NORMAL15,NORMAL13,"(496, 512)",61.32174301147461
4,NORMAL15,DME13,"(496, 512)",61.33806610107422
14,NORMAL15,DME9,"(496, 512)",61.344627380371094
23,NORMAL15,NORMAL5,"(496, 512)",61.43391418457031
16,NORMAL15,NORMAL10,"(496, 512)",61.48906707763672
20,NORMAL15,NORMAL2,"(496, 512)",61.49827194213867
0,NORMAL15,DME1,"(496, 512)",61.50723648071289
6,NORMAL15,DME15,"(496, 512)",61.507816314697266
10,NORMAL15,DME5,"(496, 512)",61.52867126464844
13,NORMAL15,DME8,"(496, 512)",61.53823471069336
25,NORMAL15,NORMAL7,"(496, 512)",61.5628662109375
22,NORMAL15,NORMAL4,"(496, 512)",61.57903289794922
11,NORMAL15,DME6,"(496, 512)",61.594520568847656
3,NORMAL15,DME12,"(496, 512)",61.62274169921875
12,NORMAL15,DME7,"(496, 512)",61.70455551147461
24,NORMAL15,NORMAL6,"(496, 512)",61.705081939697266
21,NORMAL15,NORMAL3,"(496, 512)",61.729087829589844
26,NORMAL15,NORMAL8,"(496, 512)",61.7548942565918
15,NORMAL15,NORMAL1,"(496, 512)",61.76113510131836
9,NORMAL15,DME4,"(496, 512)",61.77175521850586
17,NORMAL15,NORMAL12,"(496, 512)",61.807064056396484
