,query1,query2,size,siamese_distance
8,NORMAL12,DME3,"(496, 512)",60.94424057006836
2,NORMAL12,DME11,"(496, 512)",60.99915313720703
7,NORMAL12,DME2,"(496, 512)",61.04608154296875
1,NORMAL12,DME10,"(496, 512)",61.11391830444336
5,NORMAL12,DME14,"(496, 512)",61.233978271484375
4,NORMAL12,DME13,"(496, 512)",61.274505615234375
23,NORMAL12,NORMAL5,"(496, 512)",61.3140869140625
14,NORMAL12,DME9,"(496, 512)",61.348209381103516
18,NORMAL12,NORMAL14,"(496, 512)",61.36055374145508
0,NORMAL12,DME1,"(496, 512)",61.37125778198242
13,NORMAL12,DME8,"(496, 512)",61.378746032714844
27,NORMAL12,NORMAL9,"(496, 512)",61.396854400634766
6,NORMAL12,DME15,"(496, 512)",61.414188385009766
22,NORMAL12,NORMAL4,"(496, 512)",61.441314697265625
17,NORMAL12,NORMAL13,"(496, 512)",61.475189208984375
3,NORMAL12,DME12,"(496, 512)",61.482017517089844
11,NORMAL12,DME6,"(496, 512)",61.521942138671875
25,NORMAL12,NORMAL7,"(496, 512)",61.53227996826172
20,NORMAL12,NORMAL2,"(496, 512)",61.539222717285156
10,NORMAL12,DME5,"(496, 512)",61.55791473388672
12,NORMAL12,DME7,"(496, 512)",61.5692138671875
26,NORMAL12,NORMAL8,"(496, 512)",61.58549499511719
16,NORMAL12,NORMAL10,"(496, 512)",61.610008239746094
9,NORMAL12,DME4,"(496, 512)",61.64641189575195
24,NORMAL12,NORMAL6,"(496, 512)",61.65428924560547
21,NORMAL12,NORMAL3,"(496, 512)",61.72186279296875
15,NORMAL12,NORMAL1,"(496, 512)",61.78081130981445
19,NORMAL12,NORMAL15,"(496, 512)",61.807064056396484
