,query1,query2,size,siamese_distance
7,DME1,DME3,"(496, 512)",61.26701736450195
15,DME1,NORMAL10,"(496, 512)",61.294681549072266
1,DME1,DME11,"(496, 512)",61.33341598510742
16,DME1,NORMAL12,"(496, 512)",61.37125778198242
6,DME1,DME2,"(496, 512)",61.40640640258789
21,DME1,NORMAL3,"(496, 512)",61.41566848754883
0,DME1,DME10,"(496, 512)",61.4181022644043
14,DME1,NORMAL1,"(496, 512)",61.41868209838867
24,DME1,NORMAL6,"(496, 512)",61.42161178588867
20,DME1,NORMAL2,"(496, 512)",61.48818588256836
9,DME1,DME5,"(496, 512)",61.49045944213867
26,DME1,NORMAL8,"(496, 512)",61.503761291503906
19,DME1,NORMAL15,"(496, 512)",61.50723648071289
10,DME1,DME6,"(496, 512)",61.50871276855469
4,DME1,DME14,"(496, 512)",61.533565521240234
2,DME1,DME12,"(496, 512)",61.545902252197266
17,DME1,NORMAL13,"(496, 512)",61.57517623901367
8,DME1,DME4,"(496, 512)",61.59148406982422
18,DME1,NORMAL14,"(496, 512)",61.59204864501953
27,DME1,NORMAL9,"(496, 512)",61.60112762451172
25,DME1,NORMAL7,"(496, 512)",61.615089416503906
11,DME1,DME7,"(496, 512)",61.635616302490234
3,DME1,DME13,"(496, 512)",61.667293548583984
13,DME1,DME9,"(496, 512)",61.696475982666016
5,DME1,DME15,"(496, 512)",61.70161056518555
22,DME1,NORMAL4,"(496, 512)",61.71246337890625
23,DME1,NORMAL5,"(496, 512)",61.82677459716797
12,DME1,DME8,"(496, 512)",61.92033386230469
