,query1,query2,size,siamese_distance
7,DME15,DME3,"(496, 512)",61.227699279785156
21,DME15,NORMAL3,"(496, 512)",61.349246978759766
24,DME15,NORMAL6,"(496, 512)",61.35763168334961
1,DME15,DME10,"(496, 512)",61.40242004394531
2,DME15,DME11,"(496, 512)",61.40911865234375
16,DME15,NORMAL12,"(496, 512)",61.414188385009766
14,DME15,NORMAL1,"(496, 512)",61.43789291381836
6,DME15,DME2,"(496, 512)",61.45317459106445
15,DME15,NORMAL10,"(496, 512)",61.500240325927734
19,DME15,NORMAL15,"(496, 512)",61.507816314697266
20,DME15,NORMAL2,"(496, 512)",61.535614013671875
18,DME15,NORMAL14,"(496, 512)",61.55178451538086
5,DME15,DME14,"(496, 512)",61.56779479980469
25,DME15,NORMAL7,"(496, 512)",61.583457946777344
8,DME15,DME4,"(496, 512)",61.594058990478516
4,DME15,DME13,"(496, 512)",61.61823654174805
23,DME15,NORMAL5,"(496, 512)",61.65764236450195
13,DME15,DME9,"(496, 512)",61.66120147705078
26,DME15,NORMAL8,"(496, 512)",61.698490142822266
0,DME15,DME1,"(496, 512)",61.70161056518555
12,DME15,DME8,"(496, 512)",61.74557113647461
9,DME15,DME5,"(496, 512)",61.751155853271484
17,DME15,NORMAL13,"(496, 512)",61.761573791503906
27,DME15,NORMAL9,"(496, 512)",61.76485824584961
10,DME15,DME6,"(496, 512)",61.83049011230469
11,DME15,DME7,"(496, 512)",61.83380126953125
3,DME15,DME12,"(496, 512)",61.84437561035156
22,DME15,NORMAL4,"(496, 512)",61.84813690185547
