,query1,query2,size,siamese_distance
8,NORMAL3,DME3,"(496, 512)",60.87614822387695
2,NORMAL3,DME11,"(496, 512)",60.995872497558594
1,NORMAL3,DME10,"(496, 512)",61.08214569091797
7,NORMAL3,DME2,"(496, 512)",61.143104553222656
5,NORMAL3,DME14,"(496, 512)",61.19290542602539
4,NORMAL3,DME13,"(496, 512)",61.251163482666016
14,NORMAL3,DME9,"(496, 512)",61.346500396728516
6,NORMAL3,DME15,"(496, 512)",61.349246978759766
22,NORMAL3,NORMAL4,"(496, 512)",61.36735916137695
0,NORMAL3,DME1,"(496, 512)",61.41566848754883
11,NORMAL3,DME6,"(496, 512)",61.41777038574219
13,NORMAL3,DME8,"(496, 512)",61.45405960083008
27,NORMAL3,NORMAL9,"(496, 512)",61.46574020385742
23,NORMAL3,NORMAL5,"(496, 512)",61.469757080078125
3,NORMAL3,DME12,"(496, 512)",61.486083984375
18,NORMAL3,NORMAL13,"(496, 512)",61.48996353149414
26,NORMAL3,NORMAL8,"(496, 512)",61.50539779663086
12,NORMAL3,DME7,"(496, 512)",61.5489616394043
10,NORMAL3,DME5,"(496, 512)",61.584716796875
16,NORMAL3,NORMAL10,"(496, 512)",61.59162902832031
19,NORMAL3,NORMAL14,"(496, 512)",61.59288787841797
9,NORMAL3,DME4,"(496, 512)",61.60129165649414
21,NORMAL3,NORMAL2,"(496, 512)",61.6284065246582
17,NORMAL3,NORMAL12,"(496, 512)",61.72186279296875
20,NORMAL3,NORMAL15,"(496, 512)",61.729087829589844
25,NORMAL3,NORMAL7,"(496, 512)",61.780826568603516
24,NORMAL3,NORMAL6,"(496, 512)",61.904476165771484
15,NORMAL3,NORMAL1,"(496, 512)",62.01691818237305
