,query1,query2,size,siamese_distance
8,DME4,DME3,"(496, 512)",60.91712188720703
2,DME4,DME11,"(496, 512)",60.98052215576172
1,DME4,DME10,"(496, 512)",61.029563903808594
7,DME4,DME2,"(496, 512)",61.08903121948242
5,DME4,DME14,"(496, 512)",61.1865348815918
13,DME4,DME9,"(496, 512)",61.30373001098633
4,DME4,DME13,"(496, 512)",61.30763626098633
15,DME4,NORMAL10,"(496, 512)",61.347206115722656
27,DME4,NORMAL9,"(496, 512)",61.411800384521484
18,DME4,NORMAL14,"(496, 512)",61.42866897583008
9,DME4,DME5,"(496, 512)",61.44340515136719
24,DME4,NORMAL6,"(496, 512)",61.476783752441406
17,DME4,NORMAL13,"(496, 512)",61.49216079711914
3,DME4,DME12,"(496, 512)",61.531944274902344
10,DME4,DME6,"(496, 512)",61.54297637939453
12,DME4,DME8,"(496, 512)",61.54304122924805
23,DME4,NORMAL5,"(496, 512)",61.54948806762695
22,DME4,NORMAL4,"(496, 512)",61.56717300415039
26,DME4,NORMAL8,"(496, 512)",61.576751708984375
0,DME4,DME1,"(496, 512)",61.59148406982422
6,DME4,DME15,"(496, 512)",61.594058990478516
21,DME4,NORMAL3,"(496, 512)",61.60129165649414
16,DME4,NORMAL12,"(496, 512)",61.64641189575195
11,DME4,DME7,"(496, 512)",61.64931869506836
20,DME4,NORMAL2,"(496, 512)",61.72111129760742
14,DME4,NORMAL1,"(496, 512)",61.73229217529297
25,DME4,NORMAL7,"(496, 512)",61.73475646972656
19,DME4,NORMAL15,"(496, 512)",61.77175521850586
