,query1,query2,size,siamese_distance
14,DME11,NORMAL1,"(496, 512)",60.93730163574219
8,DME11,DME4,"(496, 512)",60.98052215576172
19,DME11,NORMAL15,"(496, 512)",60.987876892089844
21,DME11,NORMAL3,"(496, 512)",60.995872497558594
16,DME11,NORMAL12,"(496, 512)",60.99915313720703
26,DME11,NORMAL8,"(496, 512)",61.17043685913086
20,DME11,NORMAL2,"(496, 512)",61.18449020385742
24,DME11,NORMAL6,"(496, 512)",61.185359954833984
18,DME11,NORMAL14,"(496, 512)",61.20711898803711
25,DME11,NORMAL7,"(496, 512)",61.22909164428711
15,DME11,NORMAL10,"(496, 512)",61.252685546875
23,DME11,NORMAL5,"(496, 512)",61.265655517578125
22,DME11,NORMAL4,"(496, 512)",61.27892303466797
10,DME11,DME6,"(496, 512)",61.294437408447266
17,DME11,NORMAL13,"(496, 512)",61.317604064941406
27,DME11,NORMAL9,"(496, 512)",61.3280029296875
0,DME11,DME1,"(496, 512)",61.33341598510742
12,DME11,DME8,"(496, 512)",61.36074447631836
11,DME11,DME7,"(496, 512)",61.36389923095703
2,DME11,DME12,"(496, 512)",61.36793518066406
9,DME11,DME5,"(496, 512)",61.400543212890625
5,DME11,DME15,"(496, 512)",61.40911865234375
3,DME11,DME13,"(496, 512)",61.62838363647461
7,DME11,DME3,"(496, 512)",61.653377532958984
13,DME11,DME9,"(496, 512)",61.689857482910156
4,DME11,DME14,"(496, 512)",61.696372985839844
1,DME11,DME10,"(496, 512)",61.69873046875
6,DME11,DME2,"(496, 512)",61.82579040527344
