,query1,query2,size,siamese_distance
8,NORMAL9,DME3,"(496, 512)",61.06521987915039
20,NORMAL9,NORMAL15,"(496, 512)",61.261844635009766
7,NORMAL9,DME2,"(496, 512)",61.327674865722656
2,NORMAL9,DME11,"(496, 512)",61.3280029296875
1,NORMAL9,DME10,"(496, 512)",61.36434555053711
25,NORMAL9,NORMAL6,"(496, 512)",61.38920211791992
17,NORMAL9,NORMAL12,"(496, 512)",61.396854400634766
9,NORMAL9,DME4,"(496, 512)",61.411800384521484
27,NORMAL9,NORMAL8,"(496, 512)",61.44340896606445
5,NORMAL9,DME14,"(496, 512)",61.446678161621094
22,NORMAL9,NORMAL3,"(496, 512)",61.46574020385742
15,NORMAL9,NORMAL1,"(496, 512)",61.47090530395508
4,NORMAL9,DME13,"(496, 512)",61.50873947143555
16,NORMAL9,NORMAL10,"(496, 512)",61.53717803955078
3,NORMAL9,DME12,"(496, 512)",61.55234146118164
21,NORMAL9,NORMAL2,"(496, 512)",61.5662841796875
26,NORMAL9,NORMAL7,"(496, 512)",61.5880241394043
14,NORMAL9,DME9,"(496, 512)",61.59297561645508
0,NORMAL9,DME1,"(496, 512)",61.60112762451172
13,NORMAL9,DME8,"(496, 512)",61.610530853271484
12,NORMAL9,DME7,"(496, 512)",61.61261749267578
24,NORMAL9,NORMAL5,"(496, 512)",61.61818313598633
11,NORMAL9,DME6,"(496, 512)",61.61833953857422
10,NORMAL9,DME5,"(496, 512)",61.69401168823242
23,NORMAL9,NORMAL4,"(496, 512)",61.730533599853516
6,NORMAL9,DME15,"(496, 512)",61.76485824584961
19,NORMAL9,NORMAL14,"(496, 512)",61.8054084777832
18,NORMAL9,NORMAL13,"(496, 512)",61.97045135498047
