,query1,query2,size,siamese_distance
8,DME7,DME3,"(496, 512)",61.23866653442383
2,DME7,DME11,"(496, 512)",61.36389923095703
1,DME7,DME10,"(496, 512)",61.39929962158203
5,DME7,DME14,"(496, 512)",61.48174285888672
7,DME7,DME2,"(496, 512)",61.485599517822266
18,DME7,NORMAL14,"(496, 512)",61.5278205871582
21,DME7,NORMAL3,"(496, 512)",61.5489616394043
16,DME7,NORMAL12,"(496, 512)",61.5692138671875
15,DME7,NORMAL10,"(496, 512)",61.58575439453125
27,DME7,NORMAL9,"(496, 512)",61.61261749267578
12,DME7,DME8,"(496, 512)",61.614097595214844
14,DME7,NORMAL1,"(496, 512)",61.619449615478516
20,DME7,NORMAL2,"(496, 512)",61.62657928466797
0,DME7,DME1,"(496, 512)",61.635616302490234
23,DME7,NORMAL5,"(496, 512)",61.63623046875
4,DME7,DME13,"(496, 512)",61.64128875732422
24,DME7,NORMAL6,"(496, 512)",61.646244049072266
17,DME7,NORMAL13,"(496, 512)",61.646728515625
9,DME7,DME4,"(496, 512)",61.64931869506836
25,DME7,NORMAL7,"(496, 512)",61.65148162841797
13,DME7,DME9,"(496, 512)",61.655433654785156
26,DME7,NORMAL8,"(496, 512)",61.70380401611328
19,DME7,NORMAL15,"(496, 512)",61.70455551147461
22,DME7,NORMAL4,"(496, 512)",61.7470703125
11,DME7,DME6,"(496, 512)",61.762611389160156
10,DME7,DME5,"(496, 512)",61.79975891113281
6,DME7,DME15,"(496, 512)",61.83380126953125
3,DME7,DME12,"(496, 512)",61.869842529296875
