,query1,query2,size,siamese_distance
14,DME3,NORMAL1,"(496, 512)",60.85285568237305
21,DME3,NORMAL3,"(496, 512)",60.87614822387695
8,DME3,DME4,"(496, 512)",60.91712188720703
16,DME3,NORMAL12,"(496, 512)",60.94424057006836
19,DME3,NORMAL15,"(496, 512)",60.96179962158203
15,DME3,NORMAL10,"(496, 512)",60.99613952636719
26,DME3,NORMAL8,"(496, 512)",61.031192779541016
24,DME3,NORMAL6,"(496, 512)",61.04216766357422
18,DME3,NORMAL14,"(496, 512)",61.04876708984375
27,DME3,NORMAL9,"(496, 512)",61.06521987915039
10,DME3,DME6,"(496, 512)",61.06662368774414
17,DME3,NORMAL13,"(496, 512)",61.06907272338867
20,DME3,NORMAL2,"(496, 512)",61.112281799316406
22,DME3,NORMAL4,"(496, 512)",61.1127815246582
25,DME3,NORMAL7,"(496, 512)",61.121822357177734
3,DME3,DME12,"(496, 512)",61.16233825683594
23,DME3,NORMAL5,"(496, 512)",61.18297576904297
9,DME3,DME5,"(496, 512)",61.207237243652344
6,DME3,DME15,"(496, 512)",61.227699279785156
11,DME3,DME7,"(496, 512)",61.23866653442383
0,DME3,DME1,"(496, 512)",61.26701736450195
12,DME3,DME8,"(496, 512)",61.27776336669922
4,DME3,DME13,"(496, 512)",61.55844497680664
1,DME3,DME10,"(496, 512)",61.56317901611328
13,DME3,DME9,"(496, 512)",61.567440032958984
7,DME3,DME2,"(496, 512)",61.58401107788086
5,DME3,DME14,"(496, 512)",61.607479095458984
2,DME3,DME11,"(496, 512)",61.653377532958984
