,query1,query2,size,siamese_distance
8,NORMAL5,DME3,"(496, 512)",61.18297576904297
2,NORMAL5,DME11,"(496, 512)",61.265655517578125
16,NORMAL5,NORMAL10,"(496, 512)",61.268043518066406
17,NORMAL5,NORMAL12,"(496, 512)",61.3140869140625
7,NORMAL5,DME2,"(496, 512)",61.38680648803711
26,NORMAL5,NORMAL8,"(496, 512)",61.38740921020508
1,NORMAL5,DME10,"(496, 512)",61.388771057128906
5,NORMAL5,DME14,"(496, 512)",61.423030853271484
15,NORMAL5,NORMAL1,"(496, 512)",61.42917251586914
20,NORMAL5,NORMAL15,"(496, 512)",61.43391418457031
24,NORMAL5,NORMAL6,"(496, 512)",61.4552116394043
22,NORMAL5,NORMAL3,"(496, 512)",61.469757080078125
10,NORMAL5,DME5,"(496, 512)",61.470863342285156
3,NORMAL5,DME12,"(496, 512)",61.47252655029297
11,NORMAL5,DME6,"(496, 512)",61.5049934387207
9,NORMAL5,DME4,"(496, 512)",61.54948806762695
21,NORMAL5,NORMAL2,"(496, 512)",61.563804626464844
23,NORMAL5,NORMAL4,"(496, 512)",61.59669876098633
4,NORMAL5,DME13,"(496, 512)",61.60309600830078
14,NORMAL5,DME9,"(496, 512)",61.607513427734375
27,NORMAL5,NORMAL9,"(496, 512)",61.61818313598633
12,NORMAL5,DME7,"(496, 512)",61.63623046875
6,NORMAL5,DME15,"(496, 512)",61.65764236450195
25,NORMAL5,NORMAL7,"(496, 512)",61.67108154296875
18,NORMAL5,NORMAL13,"(496, 512)",61.67361831665039
19,NORMAL5,NORMAL14,"(496, 512)",61.75708770751953
0,NORMAL5,DME1,"(496, 512)",61.82677459716797
13,NORMAL5,DME8,"(496, 512)",61.88796615600586
