,query1,query2,size,siamese_distance
8,NORMAL10,DME3,"(496, 512)",60.99613952636719
1,NORMAL10,DME10,"(496, 512)",61.23925018310547
2,NORMAL10,DME11,"(496, 512)",61.252685546875
23,NORMAL10,NORMAL5,"(496, 512)",61.268043518066406
7,NORMAL10,DME2,"(496, 512)",61.2724723815918
0,NORMAL10,DME1,"(496, 512)",61.294681549072266
13,NORMAL10,DME8,"(496, 512)",61.295997619628906
5,NORMAL10,DME14,"(496, 512)",61.3454475402832
9,NORMAL10,DME4,"(496, 512)",61.347206115722656
4,NORMAL10,DME13,"(496, 512)",61.35594940185547
14,NORMAL10,DME9,"(496, 512)",61.43485641479492
18,NORMAL10,NORMAL14,"(496, 512)",61.44221115112305
22,NORMAL10,NORMAL4,"(496, 512)",61.481658935546875
19,NORMAL10,NORMAL15,"(496, 512)",61.48906707763672
6,NORMAL10,DME15,"(496, 512)",61.500240325927734
17,NORMAL10,NORMAL13,"(496, 512)",61.52153778076172
27,NORMAL10,NORMAL9,"(496, 512)",61.53717803955078
25,NORMAL10,NORMAL7,"(496, 512)",61.56571960449219
12,NORMAL10,DME7,"(496, 512)",61.58575439453125
21,NORMAL10,NORMAL3,"(496, 512)",61.59162902832031
15,NORMAL10,NORMAL1,"(496, 512)",61.6093635559082
16,NORMAL10,NORMAL12,"(496, 512)",61.610008239746094
11,NORMAL10,DME6,"(496, 512)",61.633541107177734
20,NORMAL10,NORMAL2,"(496, 512)",61.655052185058594
24,NORMAL10,NORMAL6,"(496, 512)",61.71828079223633
3,NORMAL10,DME12,"(496, 512)",61.75556564331055
26,NORMAL10,NORMAL8,"(496, 512)",61.79703140258789
10,NORMAL10,DME5,"(496, 512)",61.88553237915039
