,query1,query2,size,siamese_distance
8,DME8,DME3,"(496, 512)",61.27776336669922
15,DME8,NORMAL10,"(496, 512)",61.295997619628906
2,DME8,DME11,"(496, 512)",61.36074447631836
16,DME8,NORMAL12,"(496, 512)",61.378746032714844
1,DME8,DME10,"(496, 512)",61.39802932739258
21,DME8,NORMAL3,"(496, 512)",61.45405960083008
24,DME8,NORMAL6,"(496, 512)",61.46933364868164
14,DME8,NORMAL1,"(496, 512)",61.46944046020508
20,DME8,NORMAL2,"(496, 512)",61.477088928222656
26,DME8,NORMAL8,"(496, 512)",61.488643646240234
10,DME8,DME5,"(496, 512)",61.4891357421875
7,DME8,DME2,"(496, 512)",61.5013313293457
5,DME8,DME14,"(496, 512)",61.505653381347656
19,DME8,NORMAL15,"(496, 512)",61.53823471069336
9,DME8,DME4,"(496, 512)",61.54304122924805
11,DME8,DME6,"(496, 512)",61.551002502441406
3,DME8,DME12,"(496, 512)",61.55177307128906
25,DME8,NORMAL7,"(496, 512)",61.596946716308594
17,DME8,NORMAL13,"(496, 512)",61.60428237915039
27,DME8,NORMAL9,"(496, 512)",61.610530853271484
12,DME8,DME7,"(496, 512)",61.614097595214844
22,DME8,NORMAL4,"(496, 512)",61.64870071411133
4,DME8,DME13,"(496, 512)",61.65358352661133
18,DME8,NORMAL14,"(496, 512)",61.66124725341797
13,DME8,DME9,"(496, 512)",61.67645263671875
6,DME8,DME15,"(496, 512)",61.74557113647461
23,DME8,NORMAL5,"(496, 512)",61.88796615600586
0,DME8,DME1,"(496, 512)",61.92033386230469
