,query1,query2,size,siamese_distance
8,DME6,DME3,"(496, 512)",61.06662368774414
1,DME6,DME10,"(496, 512)",61.25366973876953
7,DME6,DME2,"(496, 512)",61.275699615478516
2,DME6,DME11,"(496, 512)",61.294437408447266
5,DME6,DME14,"(496, 512)",61.353240966796875
21,DME6,NORMAL3,"(496, 512)",61.41777038574219
18,DME6,NORMAL14,"(496, 512)",61.44358825683594
14,DME6,NORMAL1,"(496, 512)",61.46015548706055
24,DME6,NORMAL6,"(496, 512)",61.47483444213867
13,DME6,DME9,"(496, 512)",61.47821807861328
4,DME6,DME13,"(496, 512)",61.49883270263672
23,DME6,NORMAL5,"(496, 512)",61.5049934387207
0,DME6,DME1,"(496, 512)",61.50871276855469
16,DME6,NORMAL12,"(496, 512)",61.521942138671875
9,DME6,DME4,"(496, 512)",61.54297637939453
12,DME6,DME8,"(496, 512)",61.551002502441406
20,DME6,NORMAL2,"(496, 512)",61.55287170410156
25,DME6,NORMAL7,"(496, 512)",61.564205169677734
19,DME6,NORMAL15,"(496, 512)",61.594520568847656
27,DME6,NORMAL9,"(496, 512)",61.61833953857422
15,DME6,NORMAL10,"(496, 512)",61.633541107177734
17,DME6,NORMAL13,"(496, 512)",61.65089416503906
11,DME6,DME7,"(496, 512)",61.762611389160156
10,DME6,DME5,"(496, 512)",61.787784576416016
26,DME6,NORMAL8,"(496, 512)",61.810760498046875
3,DME6,DME12,"(496, 512)",61.81468963623047
22,DME6,NORMAL4,"(496, 512)",61.827266693115234
6,DME6,DME15,"(496, 512)",61.83049011230469
