,query1,query2,size,siamese_distance,time
12,DME1,DME8,"(496, 512)",62.51179504394531,0.25574803352355957
23,DME1,NORMAL5,"(496, 512)",62.54167938232422,0.31252026557922363
3,DME1,DME13,"(496, 512)",62.550479888916016,0.2470719814300537
2,DME1,DME12,"(496, 512)",62.57579803466797,0.2593836784362793
18,DME1,NORMAL14,"(496, 512)",62.592464447021484,0.2968754768371582
13,DME1,DME9,"(496, 512)",62.612152099609375,0.24369573593139648
22,DME1,NORMAL4,"(496, 512)",62.625274658203125,0.30463552474975586
5,DME1,DME15,"(496, 512)",62.63969802856445,0.2538161277770996
8,DME1,DME4,"(496, 512)",62.64311599731445,0.31792306900024414
25,DME1,NORMAL7,"(496, 512)",62.649497985839844,0.3097662925720215
11,DME1,DME7,"(496, 512)",62.65265655517578,0.2525947093963623
27,DME1,NORMAL9,"(496, 512)",62.66453170776367,0.30316686630249023
17,DME1,NORMAL13,"(496, 512)",62.6959228515625,0.3038449287414551
9,DME1,DME5,"(496, 512)",62.72469711303711,0.3034336566925049
10,DME1,DME6,"(496, 512)",62.73069763183594,0.2993021011352539
26,DME1,NORMAL8,"(496, 512)",62.73110580444336,0.28974223136901855
14,DME1,NORMAL1,"(496, 512)",62.74220657348633,0.3090827465057373
7,DME1,DME3,"(496, 512)",62.747352600097656,0.3057074546813965
21,DME1,NORMAL3,"(496, 512)",62.74905776977539,0.3139033317565918
15,DME1,NORMAL10,"(496, 512)",62.75848388671875,0.30437731742858887
6,DME1,DME2,"(496, 512)",62.76314926147461,0.31284499168395996
16,DME1,NORMAL12,"(496, 512)",62.77174377441406,0.3004789352416992
19,DME1,NORMAL15,"(496, 512)",62.774593353271484,0.3070101737976074
24,DME1,NORMAL6,"(496, 512)",62.785888671875,0.3034982681274414
4,DME1,DME14,"(496, 512)",62.79042053222656,0.2554178237915039
0,DME1,DME10,"(496, 512)",62.79206848144531,0.2484879493713379
20,DME1,NORMAL2,"(496, 512)",62.81142044067383,0.3013646602630615
1,DME1,DME11,"(496, 512)",62.86549377441406,0.24280738830566406
