,query1,query2,size,siamese_distance,time
11,DME15,DME7,"(496, 512)",62.495689392089844,0.2506263256072998
22,DME15,NORMAL4,"(496, 512)",62.50515365600586,0.3192305564880371
3,DME15,DME12,"(496, 512)",62.51539993286133,0.26564741134643555
10,DME15,DME6,"(496, 512)",62.548683166503906,0.3125293254852295
8,DME15,DME4,"(496, 512)",62.58602523803711,0.3111388683319092
17,DME15,NORMAL13,"(496, 512)",62.60377883911133,0.3196251392364502
4,DME15,DME13,"(496, 512)",62.612361907958984,0.25633668899536133
12,DME15,DME8,"(496, 512)",62.61674118041992,0.2500004768371582
27,DME15,NORMAL9,"(496, 512)",62.62110137939453,0.31933116912841797
26,DME15,NORMAL8,"(496, 512)",62.628662109375,0.3188941478729248
0,DME15,DME1,"(496, 512)",62.63969802856445,0.3226282596588135
9,DME15,DME5,"(496, 512)",62.641780853271484,0.30075550079345703
7,DME15,DME3,"(496, 512)",62.66627502441406,0.31496095657348633
13,DME15,DME9,"(496, 512)",62.68181610107422,0.25426483154296875
18,DME15,NORMAL14,"(496, 512)",62.68976593017578,0.3193705081939697
16,DME15,NORMAL12,"(496, 512)",62.69855499267578,0.316957950592041
14,DME15,NORMAL1,"(496, 512)",62.70083236694336,0.3184018135070801
15,DME15,NORMAL10,"(496, 512)",62.700843811035156,0.2968637943267822
19,DME15,NORMAL15,"(496, 512)",62.7143669128418,0.32967686653137207
25,DME15,NORMAL7,"(496, 512)",62.721988677978516,0.31180787086486816
21,DME15,NORMAL3,"(496, 512)",62.722415924072266,0.3046848773956299
20,DME15,NORMAL2,"(496, 512)",62.73383331298828,0.31401944160461426
23,DME15,NORMAL5,"(496, 512)",62.743961334228516,0.3097820281982422
6,DME15,DME2,"(496, 512)",62.77010726928711,0.3168501853942871
2,DME15,DME11,"(496, 512)",62.82278823852539,0.25917673110961914
24,DME15,NORMAL6,"(496, 512)",62.82597732543945,0.2942087650299072
5,DME15,DME14,"(496, 512)",62.84644317626953,0.2500154972076416
1,DME15,DME10,"(496, 512)",62.85343933105469,0.17188143730163574
