,query1,query2,size,siamese_distance,time
23,DME8,NORMAL5,"(496, 512)",62.48192596435547,0.30188584327697754
0,DME8,DME1,"(496, 512)",62.51179504394531,0.2963738441467285
4,DME8,DME13,"(496, 512)",62.52695083618164,0.24088454246520996
18,DME8,NORMAL14,"(496, 512)",62.53916931152344,0.3039219379425049
13,DME8,DME9,"(496, 512)",62.56251525878906,0.2562069892883301
3,DME8,DME12,"(496, 512)",62.56563949584961,0.23579168319702148
6,DME8,DME15,"(496, 512)",62.61674118041992,0.2352766990661621
14,DME8,NORMAL1,"(496, 512)",62.64810562133789,0.2968745231628418
21,DME8,NORMAL3,"(496, 512)",62.65168762207031,0.3004801273345947
7,DME8,DME2,"(496, 512)",62.652183532714844,0.3011898994445801
27,DME8,NORMAL9,"(496, 512)",62.652347564697266,0.3022439479827881
25,DME8,NORMAL7,"(496, 512)",62.66004943847656,0.29594969749450684
12,DME8,DME7,"(496, 512)",62.66057205200195,0.2499997615814209
11,DME8,DME6,"(496, 512)",62.66078186035156,0.3065454959869385
17,DME8,NORMAL13,"(496, 512)",62.662010192871094,0.2943389415740967
22,DME8,NORMAL4,"(496, 512)",62.670509338378906,0.29839539527893066
10,DME8,DME5,"(496, 512)",62.679569244384766,0.29636597633361816
16,DME8,NORMAL12,"(496, 512)",62.70582962036133,0.3050880432128906
9,DME8,DME4,"(496, 512)",62.724449157714844,0.30549120903015137
8,DME8,DME3,"(496, 512)",62.7322998046875,0.2983524799346924
26,DME8,NORMAL8,"(496, 512)",62.734764099121094,0.2972424030303955
19,DME8,NORMAL15,"(496, 512)",62.73494338989258,0.296875
15,DME8,NORMAL10,"(496, 512)",62.7429313659668,0.3039112091064453
24,DME8,NORMAL6,"(496, 512)",62.7465705871582,0.3124840259552002
5,DME8,DME14,"(496, 512)",62.75680160522461,0.24378418922424316
1,DME8,DME10,"(496, 512)",62.76430892944336,0.17721343040466309
2,DME8,DME11,"(496, 512)",62.81990432739258,0.25330662727355957
20,DME8,NORMAL2,"(496, 512)",62.82530975341797,0.3146078586578369
