,query1,query2,size,siamese_distance
10,NORMAL10,DME5,"(496, 512)",62.40023422241211
26,NORMAL10,NORMAL8,"(496, 512)",62.48822021484375
21,NORMAL10,NORMAL3,"(496, 512)",62.50069046020508
24,NORMAL10,NORMAL6,"(496, 512)",62.51418685913086
18,NORMAL10,NORMAL14,"(496, 512)",62.524658203125
3,NORMAL10,DME12,"(496, 512)",62.527793884277344
15,NORMAL10,NORMAL1,"(496, 512)",62.56456756591797
11,NORMAL10,DME6,"(496, 512)",62.569149017333984
16,NORMAL10,NORMAL12,"(496, 512)",62.57719039916992
27,NORMAL10,NORMAL9,"(496, 512)",62.57832717895508
22,NORMAL10,NORMAL4,"(496, 512)",62.609195709228516
17,NORMAL10,NORMAL13,"(496, 512)",62.614715576171875
12,NORMAL10,DME7,"(496, 512)",62.6175651550293
25,NORMAL10,NORMAL7,"(496, 512)",62.61822509765625
20,NORMAL10,NORMAL2,"(496, 512)",62.624507904052734
19,NORMAL10,NORMAL15,"(496, 512)",62.645633697509766
4,NORMAL10,DME13,"(496, 512)",62.66896438598633
14,NORMAL10,DME9,"(496, 512)",62.699546813964844
6,NORMAL10,DME15,"(496, 512)",62.700843811035156
13,NORMAL10,DME8,"(496, 512)",62.7429313659668
9,NORMAL10,DME4,"(496, 512)",62.75454330444336
0,NORMAL10,DME1,"(496, 512)",62.75848388671875
7,NORMAL10,DME2,"(496, 512)",62.76948547363281
23,NORMAL10,NORMAL5,"(496, 512)",62.7923469543457
2,NORMAL10,DME11,"(496, 512)",62.89070129394531
1,NORMAL10,DME10,"(496, 512)",62.92613983154297
5,NORMAL10,DME14,"(496, 512)",62.92813491821289
8,NORMAL10,DME3,"(496, 512)",62.929779052734375
