,query1,query2,size,siamese_distance,time
20,AMD6,DME15,"(496, 512)",62.143001556396484,0.2500276565551758
9,AMD6,AMD4,"(496, 512)",62.18935012817383,0.18747305870056152
18,AMD6,DME13,"(496, 512)",62.2342414855957,0.26560044288635254
26,AMD6,DME7,"(496, 512)",62.23786163330078,0.2500019073486328
27,AMD6,DME8,"(496, 512)",62.254371643066406,0.2656233310699463
17,AMD6,DME12,"(496, 512)",62.261661529541016,0.26564884185791016
14,AMD6,DME1,"(496, 512)",62.26570129394531,0.3124806880950928
24,AMD6,DME5,"(496, 512)",62.288597106933594,0.3124723434448242
25,AMD6,DME6,"(496, 512)",62.291412353515625,0.3124978542327881
23,AMD6,DME4,"(496, 512)",62.37135696411133,0.31249046325683594
10,AMD6,AMD5,"(496, 512)",62.384334564208984,0.18752264976501465
28,AMD6,DME9,"(496, 512)",62.408485412597656,0.2656247615814209
21,AMD6,DME2,"(496, 512)",62.41617202758789,0.312471866607666
5,AMD6,AMD14,"(496, 512)",62.44021987915039,0.2968759536743164
0,AMD6,AMD1,"(496, 512)",62.44662857055664,0.2343733310699463
13,AMD6,AMD9,"(496, 512)",62.45555877685547,0.31252002716064453
19,AMD6,DME14,"(496, 512)",62.46873474121094,0.2656259536743164
4,AMD6,AMD13,"(496, 512)",62.47544479370117,0.1874697208404541
6,AMD6,AMD15,"(496, 512)",62.496681213378906,0.2187497615814209
3,AMD6,AMD12,"(496, 512)",62.51199722290039,0.17188334465026855
12,AMD6,AMD8,"(496, 512)",62.56159210205078,0.1718740463256836
15,AMD6,DME10,"(496, 512)",62.588951110839844,0.1718745231628418
16,AMD6,DME11,"(496, 512)",62.652687072753906,0.2656245231628418
7,AMD6,AMD2,"(496, 512)",62.66830062866211,0.21877121925354004
22,AMD6,DME3,"(496, 512)",62.66926574707031,0.31253862380981445
11,AMD6,AMD7,"(496, 512)",62.744911193847656,0.32810235023498535
2,AMD6,AMD11,"(496, 512)",62.83303451538086,0.171875
8,AMD6,AMD3,"(496, 512)",63.288169860839844,0.20313167572021484
1,AMD6,AMD10,"(496, 512)",63.42484664916992,0.3437788486480713
