,query1,query2,size,siamese_distance,time
4,NORMAL14,AMD13,"(496, 512)",62.26012420654297,0.17187070846557617
25,NORMAL14,NORMAL7,"(496, 512)",62.31591033935547,0.29907774925231934
23,NORMAL14,NORMAL5,"(496, 512)",62.327850341796875,0.2968764305114746
0,NORMAL14,AMD1,"(496, 512)",62.334190368652344,0.18970060348510742
18,NORMAL14,NORMAL13,"(496, 512)",62.3403205871582,0.2836446762084961
21,NORMAL14,NORMAL3,"(496, 512)",62.34185028076172,0.2968761920928955
24,NORMAL14,NORMAL6,"(496, 512)",62.34262466430664,0.2992434501647949
20,NORMAL14,NORMAL2,"(496, 512)",62.349544525146484,0.28354549407958984
16,NORMAL14,NORMAL10,"(496, 512)",62.38704299926758,0.2833671569824219
15,NORMAL14,NORMAL1,"(496, 512)",62.3874626159668,0.2891552448272705
17,NORMAL14,NORMAL12,"(496, 512)",62.420257568359375,0.2812497615814209
14,NORMAL14,AMD9,"(496, 512)",62.42436218261719,0.293651819229126
5,NORMAL14,AMD14,"(496, 512)",62.42564010620117,0.28601646423339844
19,NORMAL14,NORMAL15,"(496, 512)",62.42940902709961,0.2969028949737549
13,NORMAL14,AMD8,"(496, 512)",62.435890197753906,0.17188072204589844
27,NORMAL14,NORMAL9,"(496, 512)",62.44120407104492,0.30155110359191895
26,NORMAL14,NORMAL8,"(496, 512)",62.47966766357422,0.29685187339782715
8,NORMAL14,AMD3,"(496, 512)",62.493743896484375,0.2031264305114746
22,NORMAL14,NORMAL4,"(496, 512)",62.497764587402344,0.31688785552978516
11,NORMAL14,AMD6,"(496, 512)",62.505191802978516,0.1718454360961914
3,NORMAL14,AMD12,"(496, 512)",62.50870895385742,0.1875314712524414
1,NORMAL14,AMD10,"(496, 512)",62.52880096435547,0.3125
7,NORMAL14,AMD2,"(496, 512)",62.55216979980469,0.20538949966430664
2,NORMAL14,AMD11,"(496, 512)",62.55287170410156,0.17393040657043457
10,NORMAL14,AMD5,"(496, 512)",62.60404968261719,0.17403721809387207
12,NORMAL14,AMD7,"(496, 512)",62.6780891418457,0.2835090160369873
9,NORMAL14,AMD4,"(496, 512)",62.72218704223633,0.1875007152557373
6,NORMAL14,AMD15,"(496, 512)",62.779911041259766,0.2031247615814209
