,query1,query2,size,siamese_distance,time
1,AMD9,AMD10,"(496, 512)",59.31797790527344,0.2968778610229492
22,AMD9,DME3,"(496, 512)",59.56357192993164,0.3125293254852295
2,AMD9,AMD11,"(496, 512)",59.69404602050781,0.1719038486480713
12,AMD9,AMD7,"(496, 512)",59.75918960571289,0.29683828353881836
7,AMD9,AMD2,"(496, 512)",59.80607986450195,0.20313215255737305
0,AMD9,AMD1,"(496, 512)",59.813114166259766,0.20528197288513184
16,AMD9,DME11,"(496, 512)",59.819236755371094,0.25000667572021484
8,AMD9,AMD3,"(496, 512)",59.871334075927734,0.20549416542053223
15,AMD9,DME10,"(496, 512)",59.93876266479492,0.17386174201965332
6,AMD9,AMD15,"(496, 512)",59.98030090332031,0.2031242847442627
19,AMD9,DME14,"(496, 512)",60.11404800415039,0.25345373153686523
28,AMD9,DME9,"(496, 512)",60.29200744628906,0.25002241134643555
3,AMD9,AMD12,"(496, 512)",60.3385124206543,0.17644572257995605
10,AMD9,AMD5,"(496, 512)",60.486351013183594,0.18747305870056152
21,AMD9,DME2,"(496, 512)",60.49832534790039,0.28556323051452637
11,AMD9,AMD6,"(496, 512)",60.508880615234375,0.17352843284606934
18,AMD9,DME13,"(496, 512)",60.51145553588867,0.24998092651367188
14,AMD9,DME1,"(496, 512)",60.59335708618164,0.29686808586120605
9,AMD9,AMD4,"(496, 512)",60.60316467285156,0.1718745231628418
37,AMD9,NORMAL4,"(496, 512)",60.637054443359375,0.29689455032348633
38,AMD9,NORMAL5,"(496, 512)",60.66093444824219,0.29931187629699707
27,AMD9,DME8,"(496, 512)",60.678470611572266,0.2388303279876709
42,AMD9,NORMAL9,"(496, 512)",60.76168441772461,0.2969017028808594
32,AMD9,NORMAL13,"(496, 512)",60.78703689575195,0.29686641693115234
20,AMD9,DME15,"(496, 512)",60.827972412109375,0.24892067909240723
33,AMD9,NORMAL14,"(496, 512)",60.859375,0.2991304397583008
4,AMD9,AMD13,"(496, 512)",60.87165832519531,0.1875300407409668
31,AMD9,NORMAL12,"(496, 512)",60.8932991027832,0.31485986709594727
25,AMD9,DME6,"(496, 512)",60.901695251464844,0.2992687225341797
23,AMD9,DME4,"(496, 512)",60.935585021972656,0.2992575168609619
35,AMD9,NORMAL2,"(496, 512)",60.97935104370117,0.29685378074645996
17,AMD9,DME12,"(496, 512)",60.99509811401367,0.2524912357330322
34,AMD9,NORMAL15,"(496, 512)",60.99568557739258,0.30138134956359863
41,AMD9,NORMAL8,"(496, 512)",61.06303787231445,0.3014357089996338
30,AMD9,NORMAL10,"(496, 512)",61.07753372192383,0.2968475818634033
40,AMD9,NORMAL7,"(496, 512)",61.12290573120117,0.29897594451904297
24,AMD9,DME5,"(496, 512)",61.17596435546875,0.29686856269836426
26,AMD9,DME7,"(496, 512)",61.23097229003906,0.2500269412994385
29,AMD9,NORMAL1,"(496, 512)",61.239505767822266,0.29912424087524414
39,AMD9,NORMAL6,"(496, 512)",61.26487731933594,0.29689574241638184
5,AMD9,AMD14,"(496, 512)",61.2673454284668,0.29909372329711914
36,AMD9,NORMAL3,"(496, 512)",61.31124496459961,0.3146071434020996
13,AMD9,AMD8,"(496, 512)",61.418766021728516,0.17660260200500488
