,query1,query2,size,siamese_distance,time
1,DME6,AMD10,"(496, 512)",58.98752212524414,0.2993950843811035
8,DME6,AMD3,"(496, 512)",59.454715728759766,0.18998265266418457
23,DME6,DME3,"(496, 512)",59.49283218383789,0.2993009090423584
7,DME6,AMD2,"(496, 512)",59.695438385009766,0.21871113777160645
2,DME6,AMD11,"(496, 512)",59.74417495727539,0.1875143051147461
12,DME6,AMD7,"(496, 512)",59.778202056884766,0.2968759536743164
16,DME6,DME10,"(496, 512)",59.82870101928711,0.18752050399780273
6,DME6,AMD15,"(496, 512)",59.84256362915039,0.18753743171691895
0,DME6,AMD1,"(496, 512)",59.91724395751953,0.2031235694885254
17,DME6,DME11,"(496, 512)",59.928611755371094,0.23667478561401367
20,DME6,DME14,"(496, 512)",60.149478912353516,0.25
28,DME6,DME9,"(496, 512)",60.18117904663086,0.2500154972076416
4,DME6,AMD13,"(496, 512)",60.24768829345703,0.18754076957702637
3,DME6,AMD12,"(496, 512)",60.277042388916016,0.17645621299743652
22,DME6,DME2,"(496, 512)",60.4432487487793,0.29895901679992676
31,DME6,NORMAL12,"(496, 512)",60.451786041259766,0.2994508743286133
19,DME6,DME13,"(496, 512)",60.47722244262695,0.25457024574279785
10,DME6,AMD5,"(496, 512)",60.537540435791016,0.1874997615814209
36,DME6,NORMAL3,"(496, 512)",60.55828857421875,0.29906749725341797
29,DME6,NORMAL1,"(496, 512)",60.570838928222656,0.29895472526550293
33,DME6,NORMAL14,"(496, 512)",60.57292556762695,0.3145771026611328
39,DME6,NORMAL6,"(496, 512)",60.58517837524414,0.29689645767211914
35,DME6,NORMAL2,"(496, 512)",60.58707809448242,0.31247949600219727
38,DME6,NORMAL5,"(496, 512)",60.65987014770508,0.29924988746643066
34,DME6,NORMAL15,"(496, 512)",60.66836929321289,0.28592681884765625
24,DME6,DME4,"(496, 512)",60.67023468017578,0.3124539852142334
40,DME6,NORMAL7,"(496, 512)",60.681793212890625,0.3146047592163086
11,DME6,AMD6,"(496, 512)",60.69156265258789,0.19202828407287598
15,DME6,DME1,"(496, 512)",60.70370101928711,0.29901766777038574
27,DME6,DME8,"(496, 512)",60.72593307495117,0.2544875144958496
9,DME6,AMD4,"(496, 512)",60.72945785522461,0.18752098083496094
30,DME6,NORMAL10,"(496, 512)",60.730533599853516,0.29689526557922363
42,DME6,NORMAL9,"(496, 512)",60.7712287902832,0.31252288818359375
32,DME6,NORMAL13,"(496, 512)",60.791900634765625,0.29686665534973145
5,DME6,AMD14,"(496, 512)",60.802093505859375,0.2987527847290039
13,DME6,AMD8,"(496, 512)",60.88499450683594,0.17426562309265137
14,DME6,AMD9,"(496, 512)",60.901695251464844,0.29688000679016113
26,DME6,DME7,"(496, 512)",60.92071533203125,0.25
18,DME6,DME12,"(496, 512)",61.03789520263672,0.25002288818359375
25,DME6,DME5,"(496, 512)",61.06399154663086,0.29924869537353516
41,DME6,NORMAL8,"(496, 512)",61.089664459228516,0.2856283187866211
37,DME6,NORMAL4,"(496, 512)",61.12890625,0.29689574241638184
21,DME6,DME15,"(496, 512)",61.233314514160156,0.2500002384185791
