,query1,query2,size,siamese_distance,time
1,DME5,AMD10,"(496, 512)",59.53048324584961,0.296903133392334
8,DME5,AMD3,"(496, 512)",59.62737274169922,0.20313262939453125
23,DME5,DME3,"(496, 512)",59.835411071777344,0.2968769073486328
12,DME5,AMD7,"(496, 512)",60.01505661010742,0.2993631362915039
7,DME5,AMD2,"(496, 512)",60.022769927978516,0.20533084869384766
17,DME5,DME11,"(496, 512)",60.121456146240234,0.25001049041748047
2,DME5,AMD11,"(496, 512)",60.147281646728516,0.1740880012512207
16,DME5,DME10,"(496, 512)",60.16032028198242,0.17649126052856445
0,DME5,AMD1,"(496, 512)",60.180328369140625,0.2031245231628418
6,DME5,AMD15,"(496, 512)",60.19317626953125,0.2031230926513672
10,DME5,AMD5,"(496, 512)",60.441490173339844,0.17185425758361816
20,DME5,DME14,"(496, 512)",60.44611740112305,0.2554819583892822
28,DME5,DME9,"(496, 512)",60.45456314086914,0.23640966415405273
3,DME5,AMD12,"(496, 512)",60.469276428222656,0.18749332427978516
4,DME5,AMD13,"(496, 512)",60.53972244262695,0.17188286781311035
22,DME5,DME2,"(496, 512)",60.56306838989258,0.29885196685791016
27,DME5,DME8,"(496, 512)",60.6309814453125,0.2343730926513672
38,DME5,NORMAL5,"(496, 512)",60.63850021362305,0.2968471050262451
19,DME5,DME13,"(496, 512)",60.656742095947266,0.25001049041748047
24,DME5,DME4,"(496, 512)",60.6650505065918,0.30161476135253906
15,DME5,DME1,"(496, 512)",60.719322204589844,0.31249022483825684
31,DME5,NORMAL12,"(496, 512)",60.731632232666016,0.296875
34,DME5,NORMAL15,"(496, 512)",60.74506378173828,0.3003833293914795
33,DME5,NORMAL14,"(496, 512)",60.774925231933594,0.31122779846191406
11,DME5,AMD6,"(496, 512)",60.80173873901367,0.18749403953552246
35,DME5,NORMAL2,"(496, 512)",60.80502700805664,0.2990126609802246
32,DME5,NORMAL13,"(496, 512)",60.842716217041016,0.3014523983001709
29,DME5,NORMAL1,"(496, 512)",60.89322280883789,0.3125009536743164
37,DME5,NORMAL4,"(496, 512)",60.922828674316406,0.31498265266418457
36,DME5,NORMAL3,"(496, 512)",60.9244499206543,0.29685401916503906
9,DME5,AMD4,"(496, 512)",60.94963073730469,0.17642593383789062
42,DME5,NORMAL9,"(496, 512)",60.96440505981445,0.2990431785583496
40,DME5,NORMAL7,"(496, 512)",60.97323989868164,0.3081963062286377
13,DME5,AMD8,"(496, 512)",61.04584884643555,0.17184734344482422
21,DME5,DME15,"(496, 512)",61.063114166259766,0.2469925880432129
25,DME5,DME6,"(496, 512)",61.06399154663086,0.3125278949737549
39,DME5,NORMAL6,"(496, 512)",61.064029693603516,0.30149340629577637
26,DME5,DME7,"(496, 512)",61.10970687866211,0.23680520057678223
14,DME5,AMD9,"(496, 512)",61.17596435546875,0.29910850524902344
41,DME5,NORMAL8,"(496, 512)",61.228187561035156,0.28763818740844727
30,DME5,NORMAL10,"(496, 512)",61.249168395996094,0.2992370128631592
5,DME5,AMD14,"(496, 512)",61.26950454711914,0.31472015380859375
18,DME5,DME12,"(496, 512)",61.340396881103516,0.25200510025024414
