,query1,query2,size,siamese_distance,time
1,DME12,AMD10,"(496, 512)",59.387794494628906,0.29887914657592773
22,DME12,DME3,"(496, 512)",59.65773010253906,0.2990915775299072
8,DME12,AMD3,"(496, 512)",59.677425384521484,0.2031536102294922
7,DME12,AMD2,"(496, 512)",59.846954345703125,0.1875004768371582
12,DME12,AMD7,"(496, 512)",59.92218017578125,0.2834005355834961
17,DME12,DME11,"(496, 512)",59.92756271362305,0.24997758865356445
16,DME12,DME10,"(496, 512)",59.93122863769531,0.17637062072753906
0,DME12,AMD1,"(496, 512)",59.99567413330078,0.20311474800109863
6,DME12,AMD15,"(496, 512)",60.00985336303711,0.2077498435974121
2,DME12,AMD11,"(496, 512)",60.06724166870117,0.17184710502624512
28,DME12,DME9,"(496, 512)",60.241275787353516,0.25245141983032227
19,DME12,DME14,"(496, 512)",60.26559066772461,0.24999117851257324
3,DME12,AMD12,"(496, 512)",60.32930374145508,0.1875286102294922
21,DME12,DME2,"(496, 512)",60.38655090332031,0.3125288486480713
4,DME12,AMD13,"(496, 512)",60.38832473754883,0.17423391342163086
18,DME12,DME13,"(496, 512)",60.50909423828125,0.2522432804107666
10,DME12,AMD5,"(496, 512)",60.51484680175781,0.17190098762512207
33,DME12,NORMAL14,"(496, 512)",60.537742614746094,0.2990736961364746
38,DME12,NORMAL5,"(496, 512)",60.5631103515625,0.29918766021728516
35,DME12,NORMAL2,"(496, 512)",60.60554122924805,0.2993805408477783
31,DME12,NORMAL12,"(496, 512)",60.627410888671875,0.31469178199768066
27,DME12,DME8,"(496, 512)",60.644561767578125,0.2343735694885254
36,DME12,NORMAL3,"(496, 512)",60.69586944580078,0.3125448226928711
32,DME12,NORMAL13,"(496, 512)",60.704856872558594,0.29689574241638184
29,DME12,NORMAL1,"(496, 512)",60.7203254699707,0.29685330390930176
23,DME12,DME4,"(496, 512)",60.72078323364258,0.2969036102294922
40,DME12,NORMAL7,"(496, 512)",60.73579406738281,0.2991206645965576
15,DME12,DME1,"(496, 512)",60.75739288330078,0.29688191413879395
42,DME12,NORMAL9,"(496, 512)",60.78395080566406,0.29919004440307617
34,DME12,NORMAL15,"(496, 512)",60.816078186035156,0.29685139656066895
39,DME12,NORMAL6,"(496, 512)",60.81752014160156,0.2969028949737549
11,DME12,AMD6,"(496, 512)",60.839107513427734,0.1874713897705078
37,DME12,NORMAL4,"(496, 512)",60.95320510864258,0.30123424530029297
9,DME12,AMD4,"(496, 512)",60.976051330566406,0.1899089813232422
30,DME12,NORMAL10,"(496, 512)",60.98103332519531,0.3014206886291504
14,DME12,AMD9,"(496, 512)",60.99509811401367,0.29927706718444824
26,DME12,DME7,"(496, 512)",61.03593063354492,0.24654197692871094
13,DME12,AMD8,"(496, 512)",61.037471771240234,0.18745827674865723
25,DME12,DME6,"(496, 512)",61.03789520263672,0.3170278072357178
5,DME12,AMD14,"(496, 512)",61.15678024291992,0.29688143730163574
41,DME12,NORMAL8,"(496, 512)",61.161922454833984,0.2968318462371826
20,DME12,DME15,"(496, 512)",61.162296295166016,0.23663687705993652
24,DME12,DME5,"(496, 512)",61.340396881103516,0.28592491149902344
