,query1,query2,size,siamese_distance,time
1,NORMAL5,AMD10,"(496, 512)",59.06269454956055,0.29685401916503906
8,NORMAL5,AMD3,"(496, 512)",59.558650970458984,0.20314645767211914
23,NORMAL5,DME3,"(496, 512)",59.60636901855469,0.29689645767211914
2,NORMAL5,AMD11,"(496, 512)",59.699886322021484,0.17189669609069824
7,NORMAL5,AMD2,"(496, 512)",59.72667694091797,0.18747186660766602
12,NORMAL5,AMD7,"(496, 512)",59.8423957824707,0.29686665534973145
6,NORMAL5,AMD15,"(496, 512)",60.0338020324707,0.20313167572021484
17,NORMAL5,DME11,"(496, 512)",60.04926681518555,0.2499995231628418
0,NORMAL5,AMD1,"(496, 512)",60.063758850097656,0.20314455032348633
4,NORMAL5,AMD13,"(496, 512)",60.23276901245117,0.17186760902404785
32,NORMAL5,NORMAL12,"(496, 512)",60.23384094238281,0.2968728542327881
16,NORMAL5,DME10,"(496, 512)",60.24881362915039,0.18752384185791016
10,NORMAL5,AMD5,"(496, 512)",60.257904052734375,0.17189455032348633
31,NORMAL5,NORMAL10,"(496, 512)",60.30134201049805,0.29686999320983887
9,NORMAL5,AMD4,"(496, 512)",60.451148986816406,0.18748140335083008
35,NORMAL5,NORMAL15,"(496, 512)",60.45145034790039,0.29689717292785645
39,NORMAL5,NORMAL6,"(496, 512)",60.459659576416016,0.2968759536743164
20,NORMAL5,DME14,"(496, 512)",60.460548400878906,0.25000667572021484
3,NORMAL5,AMD12,"(496, 512)",60.4974365234375,0.18750762939453125
13,NORMAL5,AMD8,"(496, 512)",60.50324249267578,0.17188286781311035
41,NORMAL5,NORMAL8,"(496, 512)",60.50661849975586,0.2812504768371582
36,NORMAL5,NORMAL2,"(496, 512)",60.5514030456543,0.2968754768371582
37,NORMAL5,NORMAL3,"(496, 512)",60.55352020263672,0.29685354232788086
18,NORMAL5,DME12,"(496, 512)",60.5631103515625,0.24997878074645996
24,NORMAL5,DME4,"(496, 512)",60.613616943359375,0.296875
38,NORMAL5,NORMAL4,"(496, 512)",60.62055587768555,0.29688239097595215
30,NORMAL5,NORMAL1,"(496, 512)",60.622032165527344,0.29688119888305664
25,NORMAL5,DME5,"(496, 512)",60.63850021362305,0.2968759536743164
11,NORMAL5,AMD6,"(496, 512)",60.639320373535156,0.1718742847442627
26,NORMAL5,DME6,"(496, 512)",60.65987014770508,0.2968735694885254
14,NORMAL5,AMD9,"(496, 512)",60.66093444824219,0.281235933303833
22,NORMAL5,DME2,"(496, 512)",60.66279602050781,0.2968759536743164
29,NORMAL5,DME9,"(496, 512)",60.700443267822266,0.23439550399780273
5,NORMAL5,AMD14,"(496, 512)",60.74101638793945,0.2968745231628418
27,NORMAL5,DME7,"(496, 512)",60.787940979003906,0.2500002384185791
19,NORMAL5,DME13,"(496, 512)",60.82626724243164,0.23439621925354004
33,NORMAL5,NORMAL13,"(496, 512)",60.864749908447266,0.2968759536743164
42,NORMAL5,NORMAL9,"(496, 512)",60.868385314941406,0.2968883514404297
21,NORMAL5,DME15,"(496, 512)",60.88196563720703,0.2499709129333496
40,NORMAL5,NORMAL7,"(496, 512)",60.9377555847168,0.29686570167541504
15,NORMAL5,DME1,"(496, 512)",61.17679977416992,0.29686594009399414
34,NORMAL5,NORMAL14,"(496, 512)",61.204463958740234,0.29685306549072266
28,NORMAL5,DME8,"(496, 512)",61.41232681274414,0.24997949600219727
