,query1,query2,size,siamese_distance,time
1,AMD8,AMD10,"(496, 512)",59.14207458496094,0.2984955310821533
22,AMD8,DME3,"(496, 512)",59.30242156982422,0.2992725372314453
2,AMD8,AMD11,"(496, 512)",59.46449661254883,0.17235708236694336
0,AMD8,AMD1,"(496, 512)",59.472347259521484,0.2031114101409912
16,AMD8,DME11,"(496, 512)",59.506431579589844,0.23671579360961914
7,AMD8,AMD2,"(496, 512)",59.522132873535156,0.18984270095825195
12,AMD8,AMD7,"(496, 512)",59.547847747802734,0.29917025566101074
15,AMD8,DME10,"(496, 512)",59.618656158447266,0.1875286102294922
8,AMD8,AMD3,"(496, 512)",59.72307205200195,0.2031104564666748
6,AMD8,AMD15,"(496, 512)",59.77534103393555,0.20316839218139648
19,AMD8,DME14,"(496, 512)",59.810707092285156,0.25000596046447754
28,AMD8,DME9,"(496, 512)",60.021568298339844,0.25224947929382324
3,AMD8,AMD12,"(496, 512)",60.108524322509766,0.17186951637268066
21,AMD8,DME2,"(496, 512)",60.19222640991211,0.29686951637268066
18,AMD8,DME13,"(496, 512)",60.330482482910156,0.2545011043548584
10,AMD8,AMD5,"(496, 512)",60.45399856567383,0.1875016689300537
42,AMD8,NORMAL9,"(496, 512)",60.479034423828125,0.2991774082183838
11,AMD8,AMD6,"(496, 512)",60.484840393066406,0.17190313339233398
38,AMD8,NORMAL5,"(496, 512)",60.50324249267578,0.30135107040405273
32,AMD8,NORMAL13,"(496, 512)",60.51744842529297,0.3124973773956299
14,AMD8,DME1,"(496, 512)",60.533199310302734,0.2991209030151367
9,AMD8,AMD4,"(496, 512)",60.56844711303711,0.17626523971557617
27,AMD8,DME8,"(496, 512)",60.60590362548828,0.2343463897705078
33,AMD8,NORMAL14,"(496, 512)",60.608585357666016,0.29911017417907715
37,AMD8,NORMAL4,"(496, 512)",60.63841247558594,0.2991757392883301
31,AMD8,NORMAL12,"(496, 512)",60.75056838989258,0.30147457122802734
4,AMD8,AMD13,"(496, 512)",60.753543853759766,0.1928396224975586
20,AMD8,DME15,"(496, 512)",60.79444885253906,0.2520735263824463
25,AMD8,DME6,"(496, 512)",60.88499450683594,0.29686927795410156
30,AMD8,NORMAL10,"(496, 512)",60.897525787353516,0.2989206314086914
35,AMD8,NORMAL2,"(496, 512)",60.904876708984375,0.2993032932281494
23,AMD8,DME4,"(496, 512)",60.916900634765625,0.296893835067749
40,AMD8,NORMAL7,"(496, 512)",60.9732551574707,0.29921817779541016
34,AMD8,NORMAL15,"(496, 512)",61.02859115600586,0.2968766689300537
5,AMD8,AMD14,"(496, 512)",61.03042984008789,0.2938666343688965
17,AMD8,DME12,"(496, 512)",61.037471771240234,0.25002074241638184
24,AMD8,DME5,"(496, 512)",61.04584884643555,0.31465768814086914
26,AMD8,DME7,"(496, 512)",61.055110931396484,0.23914742469787598
41,AMD8,NORMAL8,"(496, 512)",61.1007080078125,0.3125009536743164
29,AMD8,NORMAL1,"(496, 512)",61.10246276855469,0.31252026557922363
39,AMD8,NORMAL6,"(496, 512)",61.12783432006836,0.29689788818359375
36,AMD8,NORMAL3,"(496, 512)",61.16670227050781,0.29685330390930176
13,AMD8,AMD9,"(496, 512)",61.418766021728516,0.2968754768371582
