,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
6,AMD5,AMD15,"(496, 512)",62.47779846191406,0.07797074317932129,0.10098981857299805,0.0009989738464355469,0.12000250816345215,0.22199130058288574
17,AMD5,DME12,"(496, 512)",62.49443054199219,0.07797074317932129,0.15302538871765137,0.0010001659393310547,0.11596941947937012,0.26999497413635254
26,AMD5,DME7,"(496, 512)",62.4953727722168,0.07797074317932129,0.15802955627441406,0.0,0.11696791648864746,0.2749974727630615
9,AMD5,AMD4,"(496, 512)",62.49604797363281,0.07797074317932129,0.08099484443664551,0.0010035037994384766,0.11496996879577637,0.19696831703186035
10,AMD5,AMD6,"(496, 512)",62.52717590332031,0.07797074317932129,0.0800328254699707,0.0009942054748535156,0.11796951293945312,0.19899654388427734
41,AMD5,NORMAL8,"(496, 512)",62.53955078125,0.07797074317932129,0.2200181484222412,0.0009992122650146484,0.11997342109680176,0.3409907817840576
5,AMD5,AMD14,"(496, 512)",62.56911849975586,0.07797074317932129,0.19698739051818848,0.0010340213775634766,0.11497616767883301,0.31299757957458496
34,AMD5,NORMAL15,"(496, 512)",62.57223129272461,0.07797074317932129,0.20403480529785156,0.0009989738464355469,0.12198162078857422,0.32701539993286133
25,AMD5,DME6,"(496, 512)",62.5951042175293,0.07797074317932129,0.21200776100158691,0.0009996891021728516,0.11796784400939941,0.3309752941131592
24,AMD5,DME5,"(496, 512)",62.595359802246094,0.07797074317932129,0.2096080780029297,0.0,0.11699366569519043,0.3266017436981201
18,AMD5,DME13,"(496, 512)",62.598663330078125,0.07797074317932129,0.15403175354003906,0.0009975433349609375,0.11697053909301758,0.2719998359680176
20,AMD5,DME15,"(496, 512)",62.601863861083984,0.07797074317932129,0.1549992561340332,0.0009984970092773438,0.11600112915039062,0.27199888229370117
22,AMD5,DME3,"(496, 512)",62.60551834106445,0.07797074317932129,0.209031343460083,0.0,0.11898016929626465,0.32801151275634766
13,AMD5,AMD9,"(496, 512)",62.60635757446289,0.07797074317932129,0.20400667190551758,0.0010173320770263672,0.1179807186126709,0.32300472259521484
28,AMD5,DME9,"(496, 512)",62.61552047729492,0.07797074317932129,0.15999770164489746,0.0009982585906982422,0.11797237396240234,0.27896833419799805
11,AMD5,AMD7,"(496, 512)",62.62235641479492,0.07797074317932129,0.20502996444702148,0.0009989738464355469,0.11599063873291016,0.3220195770263672
3,AMD5,AMD12,"(496, 512)",62.62491989135742,0.07797074317932129,0.07801628112792969,0.0019981861114501953,0.11497926712036133,0.1949937343597412
30,AMD5,NORMAL10,"(496, 512)",62.6340217590332,0.07797074317932129,0.2080223560333252,0.0009925365447998047,0.11497759819030762,0.3249998092651367
