,query1,query2,size,siamese_distance
5,NORMAL4,DME6,"(496, 512)",62.05738830566406
17,NORMAL4,NORMAL8,"(496, 512)",62.05758285522461
4,NORMAL4,DME5,"(496, 512)",62.057891845703125
9,NORMAL4,NORMAL13,"(496, 512)",62.05855941772461
18,NORMAL4,NORMAL9,"(496, 512)",62.05889892578125
0,NORMAL4,DME1,"(496, 512)",62.05898666381836
16,NORMAL4,NORMAL7,"(496, 512)",62.05905532836914
10,NORMAL4,NORMAL14,"(496, 512)",62.05929183959961
14,NORMAL4,NORMAL5,"(496, 512)",62.05936050415039
15,NORMAL4,NORMAL6,"(496, 512)",62.059425354003906
13,NORMAL4,NORMAL3,"(496, 512)",62.05950164794922
3,NORMAL4,DME4,"(496, 512)",62.0595588684082
7,NORMAL4,NORMAL10,"(496, 512)",62.0596809387207
11,NORMAL4,NORMAL15,"(496, 512)",62.05973815917969
6,NORMAL4,NORMAL1,"(496, 512)",62.060142517089844
8,NORMAL4,NORMAL12,"(496, 512)",62.0601692199707
12,NORMAL4,NORMAL2,"(496, 512)",62.060550689697266
1,NORMAL4,DME2,"(496, 512)",62.06116485595703
2,NORMAL4,DME3,"(496, 512)",62.064815521240234
