,query1,query2,size,siamese_distance
15,NORMAL10,NORMAL6,"(496, 512)",62.05757141113281
12,NORMAL10,NORMAL3,"(496, 512)",62.05760955810547
18,NORMAL10,NORMAL9,"(496, 512)",62.05791473388672
8,NORMAL10,NORMAL13,"(496, 512)",62.0579833984375
9,NORMAL10,NORMAL14,"(496, 512)",62.05821228027344
6,NORMAL10,NORMAL1,"(496, 512)",62.0582160949707
4,NORMAL10,DME5,"(496, 512)",62.05863952636719
7,NORMAL10,NORMAL12,"(496, 512)",62.05910110473633
17,NORMAL10,NORMAL8,"(496, 512)",62.05914306640625
5,NORMAL10,DME6,"(496, 512)",62.059326171875
13,NORMAL10,NORMAL4,"(496, 512)",62.0596809387207
16,NORMAL10,NORMAL7,"(496, 512)",62.059852600097656
1,NORMAL10,DME2,"(496, 512)",62.06027603149414
11,NORMAL10,NORMAL2,"(496, 512)",62.060569763183594
14,NORMAL10,NORMAL5,"(496, 512)",62.060638427734375
0,NORMAL10,DME1,"(496, 512)",62.060794830322266
10,NORMAL10,NORMAL15,"(496, 512)",62.06095886230469
3,NORMAL10,DME4,"(496, 512)",62.06106948852539
2,NORMAL10,DME3,"(496, 512)",62.066200256347656
