,query1,query2,size,siamese_distance
13,NORMAL7,NORMAL3,"(496, 512)",62.05698776245117
16,NORMAL7,NORMAL6,"(496, 512)",62.05789566040039
6,NORMAL7,NORMAL1,"(496, 512)",62.05796432495117
9,NORMAL7,NORMAL13,"(496, 512)",62.05828094482422
10,NORMAL7,NORMAL14,"(496, 512)",62.05845642089844
4,NORMAL7,DME5,"(496, 512)",62.05854034423828
18,NORMAL7,NORMAL9,"(496, 512)",62.05878829956055
12,NORMAL7,NORMAL2,"(496, 512)",62.05887985229492
14,NORMAL7,NORMAL4,"(496, 512)",62.05905532836914
15,NORMAL7,NORMAL5,"(496, 512)",62.059173583984375
8,NORMAL7,NORMAL12,"(496, 512)",62.05917739868164
5,NORMAL7,DME6,"(496, 512)",62.05925750732422
3,NORMAL7,DME4,"(496, 512)",62.05939865112305
0,NORMAL7,DME1,"(496, 512)",62.05949020385742
17,NORMAL7,NORMAL8,"(496, 512)",62.059654235839844
7,NORMAL7,NORMAL10,"(496, 512)",62.059852600097656
11,NORMAL7,NORMAL15,"(496, 512)",62.060569763183594
1,NORMAL7,DME2,"(496, 512)",62.0609130859375
2,NORMAL7,DME3,"(496, 512)",62.06370162963867
