,query1,query2,size,siamese_distance
21,NORMAL1,NORMAL3,"(496, 512)",61.97218322753906
25,NORMAL1,NORMAL7,"(496, 512)",62.100547790527344
24,NORMAL1,NORMAL6,"(496, 512)",62.10445022583008
16,NORMAL1,NORMAL12,"(496, 512)",62.168067932128906
18,NORMAL1,NORMAL14,"(496, 512)",62.191104888916016
19,NORMAL1,NORMAL15,"(496, 512)",62.20493698120117
13,NORMAL1,DME8,"(496, 512)",62.231929779052734
20,NORMAL1,NORMAL2,"(496, 512)",62.26245880126953
9,NORMAL1,DME4,"(496, 512)",62.26411437988281
23,NORMAL1,NORMAL5,"(496, 512)",62.28485870361328
12,NORMAL1,DME7,"(496, 512)",62.29076385498047
0,NORMAL1,DME1,"(496, 512)",62.319889068603516
10,NORMAL1,DME5,"(496, 512)",62.32366180419922
15,NORMAL1,NORMAL10,"(496, 512)",62.333518981933594
4,NORMAL1,DME13,"(496, 512)",62.36774826049805
17,NORMAL1,NORMAL13,"(496, 512)",62.386451721191406
3,NORMAL1,DME12,"(496, 512)",62.387142181396484
26,NORMAL1,NORMAL8,"(496, 512)",62.38795471191406
27,NORMAL1,NORMAL9,"(496, 512)",62.38888931274414
11,NORMAL1,DME6,"(496, 512)",62.40806198120117
6,NORMAL1,DME15,"(496, 512)",62.4117317199707
7,NORMAL1,DME2,"(496, 512)",62.52669143676758
22,NORMAL1,NORMAL4,"(496, 512)",62.5523681640625
14,NORMAL1,DME9,"(496, 512)",62.5960807800293
5,NORMAL1,DME14,"(496, 512)",62.6395378112793
1,NORMAL1,DME10,"(496, 512)",62.77452850341797
8,NORMAL1,DME3,"(496, 512)",62.858543395996094
2,NORMAL1,DME11,"(496, 512)",62.90377426147461
