,query1,query2,size,siamese_distance
27,NORMAL13,NORMAL9,"(496, 512)",61.97354507446289
18,NORMAL13,NORMAL14,"(496, 512)",62.09788131713867
6,NORMAL13,DME15,"(496, 512)",62.154380798339844
16,NORMAL13,NORMAL10,"(496, 512)",62.22258377075195
10,NORMAL13,DME5,"(496, 512)",62.22473907470703
12,NORMAL13,DME7,"(496, 512)",62.22920227050781
25,NORMAL13,NORMAL7,"(496, 512)",62.25731658935547
11,NORMAL13,DME6,"(496, 512)",62.288211822509766
23,NORMAL13,NORMAL5,"(496, 512)",62.304718017578125
26,NORMAL13,NORMAL8,"(496, 512)",62.320499420166016
13,NORMAL13,DME8,"(496, 512)",62.32950210571289
0,NORMAL13,DME1,"(496, 512)",62.3314323425293
22,NORMAL13,NORMAL4,"(496, 512)",62.33770751953125
4,NORMAL13,DME13,"(496, 512)",62.35554885864258
20,NORMAL13,NORMAL2,"(496, 512)",62.365089416503906
3,NORMAL13,DME12,"(496, 512)",62.3817253112793
15,NORMAL13,NORMAL1,"(496, 512)",62.386451721191406
9,NORMAL13,DME4,"(496, 512)",62.39897155761719
24,NORMAL13,NORMAL6,"(496, 512)",62.413307189941406
21,NORMAL13,NORMAL3,"(496, 512)",62.4213752746582
17,NORMAL13,NORMAL12,"(496, 512)",62.44545364379883
7,NORMAL13,DME2,"(496, 512)",62.46392059326172
14,NORMAL13,DME9,"(496, 512)",62.48160171508789
19,NORMAL13,NORMAL15,"(496, 512)",62.500606536865234
5,NORMAL13,DME14,"(496, 512)",62.505409240722656
1,NORMAL13,DME10,"(496, 512)",62.63766860961914
2,NORMAL13,DME11,"(496, 512)",62.6859130859375
8,NORMAL13,DME3,"(496, 512)",62.7575798034668
