,query1,query2,size,siamese_distance
22,NORMAL6,NORMAL3,"(496, 512)",62.02907180786133
15,NORMAL6,NORMAL1,"(496, 512)",62.10445022583008
16,NORMAL6,NORMAL10,"(496, 512)",62.12956237792969
25,NORMAL6,NORMAL7,"(496, 512)",62.143096923828125
20,NORMAL6,NORMAL15,"(496, 512)",62.18242263793945
21,NORMAL6,NORMAL2,"(496, 512)",62.202232360839844
12,NORMAL6,DME7,"(496, 512)",62.23508834838867
10,NORMAL6,DME5,"(496, 512)",62.240135192871094
19,NORMAL6,NORMAL14,"(496, 512)",62.2645263671875
26,NORMAL6,NORMAL8,"(496, 512)",62.30248260498047
17,NORMAL6,NORMAL12,"(496, 512)",62.32979965209961
3,NORMAL6,DME12,"(496, 512)",62.36282730102539
4,NORMAL6,DME13,"(496, 512)",62.36688232421875
27,NORMAL6,NORMAL9,"(496, 512)",62.39926528930664
18,NORMAL6,NORMAL13,"(496, 512)",62.413307189941406
11,NORMAL6,DME6,"(496, 512)",62.4153938293457
24,NORMAL6,NORMAL5,"(496, 512)",62.429630279541016
13,NORMAL6,DME8,"(496, 512)",62.43358612060547
7,NORMAL6,DME2,"(496, 512)",62.4391975402832
0,NORMAL6,DME1,"(496, 512)",62.45476531982422
23,NORMAL6,NORMAL4,"(496, 512)",62.463199615478516
9,NORMAL6,DME4,"(496, 512)",62.478878021240234
6,NORMAL6,DME15,"(496, 512)",62.495155334472656
5,NORMAL6,DME14,"(496, 512)",62.57081604003906
14,NORMAL6,DME9,"(496, 512)",62.57273483276367
1,NORMAL6,DME10,"(496, 512)",62.71442413330078
8,NORMAL6,DME3,"(496, 512)",62.76839065551758
2,NORMAL6,DME11,"(496, 512)",62.85158157348633
