,query1,query2,size,siamese_distance
13,DME3,DME9,"(496, 512)",62.3128662109375
5,DME3,DME14,"(496, 512)",62.35795974731445
4,DME3,DME13,"(496, 512)",62.40774917602539
2,DME3,DME11,"(496, 512)",62.42665100097656
1,DME3,DME10,"(496, 512)",62.44035720825195
7,DME3,DME2,"(496, 512)",62.53389358520508
11,DME3,DME7,"(496, 512)",62.60697937011719
15,DME3,NORMAL10,"(496, 512)",62.66923904418945
0,DME3,DME1,"(496, 512)",62.68894577026367
12,DME3,DME8,"(496, 512)",62.69258117675781
9,DME3,DME5,"(496, 512)",62.70941162109375
20,DME3,NORMAL2,"(496, 512)",62.72626876831055
27,DME3,NORMAL9,"(496, 512)",62.739437103271484
6,DME3,DME15,"(496, 512)",62.74420166015625
17,DME3,NORMAL13,"(496, 512)",62.7575798034668
18,DME3,NORMAL14,"(496, 512)",62.760623931884766
25,DME3,NORMAL7,"(496, 512)",62.76336669921875
24,DME3,NORMAL6,"(496, 512)",62.76839065551758
19,DME3,NORMAL15,"(496, 512)",62.78821563720703
26,DME3,NORMAL8,"(496, 512)",62.80128860473633
21,DME3,NORMAL3,"(496, 512)",62.82787322998047
10,DME3,DME6,"(496, 512)",62.83413314819336
23,DME3,NORMAL5,"(496, 512)",62.840370178222656
22,DME3,NORMAL4,"(496, 512)",62.84336471557617
14,DME3,NORMAL1,"(496, 512)",62.858543395996094
3,DME3,DME12,"(496, 512)",62.85991668701172
16,DME3,NORMAL12,"(496, 512)",62.87868118286133
8,DME3,DME4,"(496, 512)",62.90456771850586
