,query1,query2,size,siamese_distance
15,DME5,NORMAL10,"(496, 512)",61.99536895751953
26,DME5,NORMAL8,"(496, 512)",62.04240036010742
3,DME5,DME12,"(496, 512)",62.108394622802734
11,DME5,DME7,"(496, 512)",62.148765563964844
10,DME5,DME6,"(496, 512)",62.158287048339844
27,DME5,NORMAL9,"(496, 512)",62.16266632080078
6,DME5,DME15,"(496, 512)",62.17134475708008
17,DME5,NORMAL13,"(496, 512)",62.22473907470703
22,DME5,NORMAL4,"(496, 512)",62.23320770263672
24,DME5,NORMAL6,"(496, 512)",62.240135192871094
20,DME5,NORMAL2,"(496, 512)",62.24644088745117
25,DME5,NORMAL7,"(496, 512)",62.26020431518555
4,DME5,DME13,"(496, 512)",62.260860443115234
21,DME5,NORMAL3,"(496, 512)",62.31266403198242
19,DME5,NORMAL15,"(496, 512)",62.3173828125
18,DME5,NORMAL14,"(496, 512)",62.32168197631836
14,DME5,NORMAL1,"(496, 512)",62.32366180419922
0,DME5,DME1,"(496, 512)",62.3242073059082
12,DME5,DME8,"(496, 512)",62.36167907714844
16,DME5,NORMAL12,"(496, 512)",62.36369323730469
9,DME5,DME4,"(496, 512)",62.40268325805664
23,DME5,NORMAL5,"(496, 512)",62.40516662597656
7,DME5,DME2,"(496, 512)",62.422752380371094
13,DME5,DME9,"(496, 512)",62.45062255859375
5,DME5,DME14,"(496, 512)",62.45382308959961
1,DME5,DME10,"(496, 512)",62.68745422363281
8,DME5,DME3,"(496, 512)",62.70941162109375
2,DME5,DME11,"(496, 512)",62.753684997558594
