,query1,query2,size,siamese_distance
10,DME15,DME6,"(496, 512)",62.1209716796875
26,DME15,NORMAL8,"(496, 512)",62.123382568359375
27,DME15,NORMAL9,"(496, 512)",62.123836517333984
3,DME15,DME12,"(496, 512)",62.127662658691406
17,DME15,NORMAL13,"(496, 512)",62.154380798339844
22,DME15,NORMAL4,"(496, 512)",62.155269622802734
11,DME15,DME7,"(496, 512)",62.170040130615234
9,DME15,DME5,"(496, 512)",62.17134475708008
12,DME15,DME8,"(496, 512)",62.208065032958984
15,DME15,NORMAL10,"(496, 512)",62.21647262573242
0,DME15,DME1,"(496, 512)",62.27558517456055
18,DME15,NORMAL14,"(496, 512)",62.2977180480957
8,DME15,DME4,"(496, 512)",62.30195617675781
20,DME15,NORMAL2,"(496, 512)",62.351593017578125
4,DME15,DME13,"(496, 512)",62.35620880126953
23,DME15,NORMAL5,"(496, 512)",62.36116027832031
25,DME15,NORMAL7,"(496, 512)",62.39503479003906
14,DME15,NORMAL1,"(496, 512)",62.4117317199707
6,DME15,DME2,"(496, 512)",62.417118072509766
19,DME15,NORMAL15,"(496, 512)",62.428489685058594
5,DME15,DME14,"(496, 512)",62.4690055847168
21,DME15,NORMAL3,"(496, 512)",62.46984100341797
16,DME15,NORMAL12,"(496, 512)",62.481910705566406
24,DME15,NORMAL6,"(496, 512)",62.495155334472656
13,DME15,DME9,"(496, 512)",62.5022087097168
1,DME15,DME10,"(496, 512)",62.706119537353516
7,DME15,DME3,"(496, 512)",62.74420166015625
2,DME15,DME11,"(496, 512)",62.75202941894531
