,query1,query2,size,siamese_distance
18,NORMAL9,NORMAL13,"(496, 512)",61.97354507446289
6,NORMAL9,DME15,"(496, 512)",62.123836517333984
19,NORMAL9,NORMAL14,"(496, 512)",62.16016387939453
10,NORMAL9,DME5,"(496, 512)",62.16266632080078
16,NORMAL9,NORMAL10,"(496, 512)",62.20475769042969
23,NORMAL9,NORMAL4,"(496, 512)",62.20518112182617
3,NORMAL9,DME12,"(496, 512)",62.25962448120117
27,NORMAL9,NORMAL8,"(496, 512)",62.26007843017578
12,NORMAL9,DME7,"(496, 512)",62.26029968261719
11,NORMAL9,DME6,"(496, 512)",62.265655517578125
0,NORMAL9,DME1,"(496, 512)",62.30658721923828
26,NORMAL9,NORMAL7,"(496, 512)",62.31776809692383
21,NORMAL9,NORMAL2,"(496, 512)",62.33564758300781
4,NORMAL9,DME13,"(496, 512)",62.34130096435547
13,NORMAL9,DME8,"(496, 512)",62.3543701171875
24,NORMAL9,NORMAL5,"(496, 512)",62.37251281738281
15,NORMAL9,NORMAL1,"(496, 512)",62.38888931274414
9,NORMAL9,DME4,"(496, 512)",62.39577102661133
25,NORMAL9,NORMAL6,"(496, 512)",62.39926528930664
22,NORMAL9,NORMAL3,"(496, 512)",62.44520568847656
7,NORMAL9,DME2,"(496, 512)",62.474700927734375
17,NORMAL9,NORMAL12,"(496, 512)",62.50813293457031
14,NORMAL9,DME9,"(496, 512)",62.51022720336914
5,NORMAL9,DME14,"(496, 512)",62.51964569091797
20,NORMAL9,NORMAL15,"(496, 512)",62.53636169433594
1,NORMAL9,DME10,"(496, 512)",62.664306640625
2,NORMAL9,DME11,"(496, 512)",62.68562698364258
8,NORMAL9,DME3,"(496, 512)",62.739437103271484
