,query1,query2,size,siamese_distance
26,NORMAL15,NORMAL8,"(496, 512)",62.148738861083984
21,NORMAL15,NORMAL3,"(496, 512)",62.14910125732422
17,NORMAL15,NORMAL12,"(496, 512)",62.15995407104492
9,NORMAL15,DME4,"(496, 512)",62.181983947753906
24,NORMAL15,NORMAL6,"(496, 512)",62.18242263793945
12,NORMAL15,DME7,"(496, 512)",62.202423095703125
15,NORMAL15,NORMAL1,"(496, 512)",62.20493698120117
16,NORMAL15,NORMAL10,"(496, 512)",62.242591857910156
3,NORMAL15,DME12,"(496, 512)",62.25105667114258
0,NORMAL15,DME1,"(496, 512)",62.25688552856445
25,NORMAL15,NORMAL7,"(496, 512)",62.269569396972656
13,NORMAL15,DME8,"(496, 512)",62.29185485839844
10,NORMAL15,DME5,"(496, 512)",62.3173828125
11,NORMAL15,DME6,"(496, 512)",62.33416748046875
20,NORMAL15,NORMAL2,"(496, 512)",62.36275100708008
4,NORMAL15,DME13,"(496, 512)",62.36315155029297
23,NORMAL15,NORMAL5,"(496, 512)",62.381221771240234
22,NORMAL15,NORMAL4,"(496, 512)",62.38530349731445
19,NORMAL15,NORMAL14,"(496, 512)",62.39509963989258
6,NORMAL15,DME15,"(496, 512)",62.428489685058594
18,NORMAL15,NORMAL13,"(496, 512)",62.500606536865234
7,NORMAL15,DME2,"(496, 512)",62.50333786010742
27,NORMAL15,NORMAL9,"(496, 512)",62.53636169433594
5,NORMAL15,DME14,"(496, 512)",62.59121322631836
14,NORMAL15,DME9,"(496, 512)",62.595027923583984
1,NORMAL15,DME10,"(496, 512)",62.73337936401367
8,NORMAL15,DME3,"(496, 512)",62.78821563720703
2,NORMAL15,DME11,"(496, 512)",62.873863220214844
