,query1,query2,size,siamese_distance
10,NORMAL8,DME5,"(496, 512)",62.04240036010742
16,NORMAL8,NORMAL10,"(496, 512)",62.056827545166016
3,NORMAL8,DME12,"(496, 512)",62.09624099731445
11,NORMAL8,DME6,"(496, 512)",62.105838775634766
23,NORMAL8,NORMAL4,"(496, 512)",62.11199188232422
6,NORMAL8,DME15,"(496, 512)",62.123382568359375
20,NORMAL8,NORMAL15,"(496, 512)",62.148738861083984
12,NORMAL8,DME7,"(496, 512)",62.1605224609375
4,NORMAL8,DME13,"(496, 512)",62.244712829589844
0,NORMAL8,DME1,"(496, 512)",62.24556350708008
27,NORMAL8,NORMAL9,"(496, 512)",62.26007843017578
13,NORMAL8,DME8,"(496, 512)",62.2913818359375
25,NORMAL8,NORMAL6,"(496, 512)",62.30248260498047
21,NORMAL8,NORMAL2,"(496, 512)",62.304359436035156
9,NORMAL8,DME4,"(496, 512)",62.31558609008789
18,NORMAL8,NORMAL13,"(496, 512)",62.320499420166016
17,NORMAL8,NORMAL12,"(496, 512)",62.334251403808594
26,NORMAL8,NORMAL7,"(496, 512)",62.34424591064453
19,NORMAL8,NORMAL14,"(496, 512)",62.349021911621094
22,NORMAL8,NORMAL3,"(496, 512)",62.37662887573242
24,NORMAL8,NORMAL5,"(496, 512)",62.38115310668945
15,NORMAL8,NORMAL1,"(496, 512)",62.38795471191406
7,NORMAL8,DME2,"(496, 512)",62.41618347167969
5,NORMAL8,DME14,"(496, 512)",62.48119354248047
14,NORMAL8,DME9,"(496, 512)",62.4848747253418
1,NORMAL8,DME10,"(496, 512)",62.681739807128906
2,NORMAL8,DME11,"(496, 512)",62.768333435058594
8,NORMAL8,DME3,"(496, 512)",62.80128860473633
