,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
10,DME9,DME5,"(496, 512)",62.244754791259766,0.14197301864624023,0.1940004825592041,0.0009989738464355469,0.11500072479248047,0.3100001811981201
15,DME9,NORMAL10,"(496, 512)",62.2616081237793,0.14197301864624023,0.19500136375427246,0.001001119613647461,0.11800026893615723,0.3150022029876709
1,DME9,DME10,"(496, 512)",62.2664909362793,0.14197301864624023,0.07299256324768066,0.001001119613647461,0.11400580406188965,0.18799948692321777
6,DME9,DME15,"(496, 512)",62.27519989013672,0.14197301864624023,0.14304661750793457,0.0,0.11697745323181152,0.2600240707397461
22,DME9,NORMAL4,"(496, 512)",62.299644470214844,0.14197301864624023,0.19199872016906738,0.0,0.12299871444702148,0.31499743461608887
3,DME9,DME12,"(496, 512)",62.29966735839844,0.14197301864624023,0.14302897453308105,0.0009696483612060547,0.11700248718261719,0.2610011100769043
25,DME9,NORMAL7,"(496, 512)",62.31009292602539,0.14197301864624023,0.19297027587890625,0.00099945068359375,0.11701011657714844,0.31097984313964844
17,DME9,NORMAL13,"(496, 512)",62.31163787841797,0.14197301864624023,0.19398975372314453,0.0009999275207519531,0.11596941947937012,0.3109591007232666
26,DME9,NORMAL8,"(496, 512)",62.31319046020508,0.14197301864624023,0.19299006462097168,0.0009996891021728516,0.11500716209411621,0.30899691581726074
0,DME9,DME1,"(496, 512)",62.32472610473633,0.14197301864624023,0.19499993324279785,0.0009996891021728516,0.11800694465637207,0.3140065670013428
11,DME9,DME6,"(496, 512)",62.326942443847656,0.14197301864624023,0.1930224895477295,0.0010018348693847656,0.11597514152526855,0.3099994659423828
16,DME9,NORMAL12,"(496, 512)",62.3283805847168,0.14197301864624023,0.19399714469909668,0.0,0.11504149436950684,0.3090386390686035
4,DME9,DME13,"(496, 512)",62.33252716064453,0.14197301864624023,0.1439971923828125,0.0010004043579101562,0.11501264572143555,0.2600102424621582
2,DME9,DME11,"(496, 512)",62.34450149536133,0.14197301864624023,0.14202165603637695,0.0010132789611816406,0.11401653289794922,0.2570514678955078
8,DME9,DME3,"(496, 512)",62.34637451171875,0.14197301864624023,0.19099998474121094,0.0010023117065429688,0.11407089233398438,0.3060731887817383
27,DME9,NORMAL9,"(496, 512)",62.350669860839844,0.14197301864624023,0.19303107261657715,0.0009961128234863281,0.11500835418701172,0.3090355396270752
12,DME9,DME7,"(496, 512)",62.35143280029297,0.14197301864624023,0.14202499389648438,0.0010080337524414062,0.11996984481811523,0.263002872467041
7,DME9,DME2,"(496, 512)",62.364097595214844,0.14197301864624023,0.19503378868103027,0.0009887218475341797,0.11497759819030762,0.31100010871887207
20,DME9,NORMAL2,"(496, 512)",62.36836242675781,0.14197301864624023,0.19300055503845215,0.0009992122650146484,0.11600136756896973,0.3100011348724365
23,DME9,NORMAL5,"(496, 512)",62.38190460205078,0.14197301864624023,0.19202375411987305,0.0010025501251220703,0.11597490310668945,0.30900120735168457
24,DME9,NORMAL6,"(496, 512)",62.400360107421875,0.14197301864624023,0.19502830505371094,0.0009961128234863281,0.1149747371673584,0.31099915504455566
13,DME9,DME8,"(496, 512)",62.41018295288086,0.14197301864624023,0.1419978141784668,0.0009989738464355469,0.11581563949584961,0.25881242752075195
18,DME9,NORMAL14,"(496, 512)",62.43236541748047,0.14197301864624023,0.19197750091552734,0.00099945068359375,0.11601424217224121,0.3089911937713623
21,DME9,NORMAL3,"(496, 512)",62.44152069091797,0.14197301864624023,0.1939983367919922,0.0,0.11600160598754883,0.3110005855560303
5,DME9,DME14,"(496, 512)",62.45683670043945,0.14197301864624023,0.14398789405822754,0.0019998550415039062,0.11440348625183105,0.2603912353515625
14,DME9,NORMAL1,"(496, 512)",62.484806060791016,0.14197301864624023,0.19699525833129883,0.0009999275207519531,0.11300063133239746,0.31099581718444824
19,DME9,NORMAL15,"(496, 512)",62.489803314208984,0.14197301864624023,0.1950080394744873,0.0010058879852294922,0.11597228050231934,0.31198620796203613
9,DME9,DME4,"(496, 512)",62.494415283203125,0.14197301864624023,0.19802284240722656,0.00099945068359375,0.11697793006896973,0.31600022315979004
